segment,sku_id,actual_total,forecast_total,absolute_error,signed_error,bias_pct,wmape,actual_volume_quartile
occasional,77171M68L00000,4.0,3.5170560479164124,5.517056047916412,-0.48294395208358765,-12.073598802089691,137.9264011979103,Q3
occasional,7724061M005PK,0.0,2.0,2.0,2.0,,,Q1
occasional,7783179J000PG,14.0,9.100375175476074,23.100375175476074,-4.899624824523926,-34.9973201751709,165.0026798248291,Q4
occasional,77832M67P000PG,5.0,9.682615041732788,12.682615041732788,4.682615041732788,93.65230083465576,253.65230083465576,Q3
occasional,8183065J02000,1.0,4.475461460883629,5.475461460883629,3.475461460883629,347.5461460883629,547.5461460883629,Q2
occasional,81850M79G10000,5.0,4.3622260093688965,7.3622260093688965,-0.6377739906311035,-12.75547981262207,147.24452018737793,Q3
occasional,81860M79G10000,13.0,4.165925979614258,17.165925979614258,-8.834074020385742,-67.95441554142879,132.04558445857123,Q4
occasional,82160M67P10000,0.0,6.0,6.0,6.0,,,Q1
occasional,82200M84880000,11.0,6.390527778611059,17.39052777861106,-4.609472221388941,-41.90429292171765,158.09570707828235,Q4
occasional,8228061810000,2.0,1.9711800664663317,3.9711800664663315,-0.028819933533668296,-1.4409966766834148,198.55900332331657,Q2
occasional,8228076872000,5.0,6.0101096630096436,7.0101096630096436,1.0101096630096436,20.20219326019287,140.20219326019287,Q3
occasional,82504M84500000,3.0,3.702055275440216,6.702055275440216,0.7020552754402161,23.40184251467387,223.40184251467386,Q2
occasional,82510M53M00000,5.0,7.929350256919861,8.92935025691986,2.929350256919861,58.58700513839722,178.58700513839722,Q3
occasional,8276161A00000,7.0,3.6922084093093877,10.692208409309387,-3.3077915906906123,-47.25416558129446,152.74583441870553,Q3
occasional,83101M53M10GCY,1.0,7.329535961151123,8.329535961151123,6.329535961151123,632.9535961151123,832.9535961151123,Q2
occasional,8344060A00000,0.0,4.579428195953369,4.579428195953369,4.579428195953369,,,Q1
