cohort,all_skus,positive_skus,under_50,under_70,under_100,median_wmape,p75_wmape,median_mase,portfolio_wmape,actual_total,forecast_total,bias_pct,pct_below_50,pct_below_70,pct_below_100
occasional_a,12,9,1,2,3,256.977379322052,322.87150621414185,0.2002031706073732,126.21967566640754,95.0,61.12281847000122,-35.66019108420924,11.11111111111111,22.22222222222222,33.333333333333336
occasional_b,26,22,0,1,9,100.650206108888,241.96858296791711,0.5964037475210648,124.4333825946139,194.0,94.42827157503339,-51.32563320874567,0.0,4.545454545454546,40.90909090909091
occasional_c,78,72,0,1,9,165.580419699351,335.3444039821625,1.0753891362975807,164.15478072522842,388.0,388.9599103331566,0.24739957040118188,0.0,1.3888888888888888,12.5
all_occasional,116,103,1,4,21,154.31330502033234,320.2950969338417,0.875920033364585,147.44904037378498,677.0,544.5110003781912,-19.570014715185945,0.970873786407767,3.883495145631068,20.388349514563107
