sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort,official_source_notebook
3845071L10000,15.0,11.157522049634858,8.646494894858623,1.4410824824764372,2.555555555555556,57.64329929905749,0.5639018409690406,recurring_a,17_validation_locked
38450M79M00000,16.0,9.220299732137388,12.00574417412281,2.0009573623538017,4.111111111111111,75.03590108826756,0.4867193584103843,recurring_a,17_validation_locked
38452M65L00000,17.0,14.08516843429975,6.506594087838792,1.084432347973132,4.111111111111111,38.27408286963995,0.26378084139887,recurring_a,17_validation_locked
38821M67P00000,16.0,8.514604423945599,9.402056329494688,1.5670093882491145,2.0,58.762852059341796,0.7835046941245573,recurring_a,17_validation_locked
3925061J00000,7.0,8.556578159056132,3.7045795785483837,0.617429929758064,2.111111111111111,52.92256540783405,0.29246680883276716,recurring_a,17_validation_locked
41710M68K00000,16.0,19.52596562160012,11.878562611673381,1.979760435278897,9.444444444444445,74.24101632295863,0.20962169314717732,recurring_a,17_validation_locked
41710M82000000,22.0,10.62404178361345,15.344214218030714,2.5573690363384523,2.555555555555556,69.74642826377598,1.0007096229150465,recurring_a,17_validation_locked
4321052S0039M,51.0,15.00792316576468,43.33890588437952,7.22315098072992,3.7777777777777777,84.97824683211671,1.912010553722626,recurring_a,17_validation_locked
4321053R100CE,20.0,11.365542678912462,8.916500495301303,1.4860834158835505,4.888888888888889,44.58250247650652,0.3039716077943626,recurring_a,17_validation_locked
4321068LA0ZA8,20.0,12.427442497232853,9.50554088219763,1.5842568136996051,2.888888888888889,47.52770441098815,0.5483965893575556,recurring_a,17_validation_locked
43210M55R6027N,17.0,21.678685222229753,12.544561445713043,2.0907602409521737,7.444444444444445,73.79153791595908,0.28084839057566513,recurring_a,17_validation_locked
43210M68K1109L,17.0,12.352223247745423,7.307611600317527,1.2179352667195877,3.6666666666666665,42.985950590103094,0.33216416365079665,recurring_a,17_validation_locked
43210M79G5339M,37.0,13.610129661588378,25.50941603107392,4.251569338512319,5.333333333333333,68.94436765155113,0.79716925097106,recurring_a,17_validation_locked
43250M68K2027N,13.0,9.788551224764868,8.947055828514927,1.4911759714191544,3.555555555555556,68.82350637319175,0.41939324196163713,recurring_a,17_validation_locked
43250M74L0027N,19.0,15.853537519445748,7.392488589199689,1.2320814315332815,3.0,38.907834679998366,0.4106938105110938,recurring_a,17_validation_locked
43250M79G6027N,14.0,8.4609748836929,11.045745572612823,1.8409575954354704,2.888888888888889,78.89818266152017,0.6372545522661244,recurring_a,17_validation_locked
43250M79M0027N,8.0,11.248203842907104,11.481262073786514,1.913543678964419,1.6666666666666667,143.51577592233141,1.1481262073786513,recurring_a,17_validation_locked
43402M74L21000,11.0,8.132464284411629,7.202887600286056,1.2004812667143427,3.7777777777777777,65.48079636623687,0.31777445295379664,recurring_a,17_validation_locked
4342386G01000,26.0,14.405093456372567,19.63492928864697,3.2724882147744947,7.888888888888889,75.51895880248834,0.4148224497601472,recurring_a,17_validation_locked
48150M69R00C48,17.0,12.902918577981247,6.156410241159367,1.0260683735265612,1.8888888888888888,36.214177889172745,0.5432126683375913,recurring_a,17_validation_locked
5730073R02000,18.0,13.081022471533318,12.175815349270527,2.0293025582117545,1.6666666666666667,67.64341860705848,1.2175815349270527,recurring_a,17_validation_locked
5730079P02000,16.0,10.639596791757281,10.387227710780007,1.7312046184633345,2.2222222222222223,64.92017319237505,0.7790420783085005,recurring_a,17_validation_locked
57300M66L00000,14.0,11.432912739920722,6.435230658428458,1.0725384430714098,1.6666666666666667,45.96593327448898,0.6435230658428458,recurring_a,17_validation_locked
57300M68K10000,8.0,8.13133969368602,4.711157757070218,0.785192959511703,2.0,58.88947196337773,0.3925964797558515,recurring_a,17_validation_locked
57410M67P00000,15.0,10.120868308678757,4.879131691321244,0.8131886152202074,1.4444444444444444,32.52754460880829,0.5629767336139897,recurring_a,17_validation_locked
