sku_id,actual_total,forecast_total,absolute_error,wmape,strategy
72321M76T00000,39.0,10.359836019248547,30.07225258534115,77.10833996241321,New-SKU short-history blend locked challenger
72390M76T00000,35.0,12.209746197586451,24.85529450058707,71.01512714453449,New-SKU short-history blend locked challenger
72432M74T00000,45.0,14.291047415945222,33.45115959941551,74.33591022092335,New-SKU short-history blend locked challenger
75110M76T60R3F,19.0,10.363327837554635,15.604850991174501,82.13079469039211,New-SKU short-history blend locked challenger
75139M70F005PK,44.0,62.453251289898844,57.53970667925337,130.77206063466676,New-SKU short-history blend locked challenger
77210M76T015PK,42.0,11.6866547884175,34.205401482651,81.44143210155,New-SKU short-history blend locked challenger
77220M74T005PK,66.0,13.34747522494718,52.65252477505282,79.77655268947396,New-SKU short-history blend locked challenger
77250M74T005PK,30.0,12.009361597549917,17.998410761450742,59.994702538169136,New-SKU short-history blend locked challenger
77510M73T005PK,31.0,17.4,23.2,74.83870967741936,New-SKU short-history blend locked challenger
77540M74T005PK,55.0,9.33453982455579,45.66546017544421,83.02810940989858,New-SKU short-history blend locked challenger
83924M74T000CB,23.0,11.469361597549918,15.35841076145074,66.7756989628293,New-SKU short-history blend locked challenger
83924M76T100CB,19.0,9.998842447168878,10.29803719809579,54.200195779451526,New-SKU short-history blend locked challenger
83940M74T01ZHJ,6.0,6.440219597549917,6.315525964576657,105.25876607627761,New-SKU short-history blend locked challenger
84510M76T21000,18.0,13.29945380699023,8.02068860078278,44.55938111545989,New-SKU short-history blend locked challenger
84510M76T31000,46.0,19.469589680265837,26.997770692608164,58.69080585349601,New-SKU short-history blend locked challenger
84701M80TA05PK,12.0,17.4,17.599999999999998,146.66666666666666,New-SKU short-history blend locked challenger
84702M53T005PK,18.0,17.4,8.2,45.55555555555555,New-SKU short-history blend locked challenger
84702M80TA05PK,8.0,17.4,11.8,147.5,New-SKU short-history blend locked challenger
84702M80TJ0WB3,20.0,12.696000000000003,14.0,70.0,New-SKU short-history blend locked challenger
84730M74T00000,8.0,31.800818891560578,23.800818891560578,297.51023614450725,New-SKU short-history blend locked challenger
84740M74T00000,11.0,35.9854210323321,24.985421032332102,227.1401912030191,New-SKU short-history blend locked challenger
