sku_id,total_months,months_with_demand,total_demand,positive_demand_sum,positive_demand_sum_sq,average_demand_interval,squared_coefficient_of_variation,demand_type,zero_month_share
4321062R70QC8,63,16,22.0,22.0,34.0,3.9375,0.1322314049586777,Intermittent,0.746031746031746
4321064J01ZBP,64,17,22.0,22.0,44.0,3.764705882352941,0.5795454545454546,Lumpy,0.734375
4321064R5027N,64,17,24.0,24.0,46.0,3.764705882352941,0.37999131944444436,Intermittent,0.734375
4321064RF0QET,64,25,43.0,43.0,107.0,2.56,0.4653416261042006,Intermittent,0.609375
4321064RG0QC8,64,26,41.0,41.0,87.0,2.4615384615384617,0.3594527067221891,Intermittent,0.59375
4321068L50ZA8,64,15,22.0,22.0,44.0,4.266666666666667,0.3896103896103897,Intermittent,0.765625
4321068LA0ZA8,64,43,115.0,115.0,465.0,1.4883720930232558,0.5240975785399227,Lumpy,0.328125
4321071L91QC8,64,7,15.0,15.0,73.0,9.142857142857142,1.482962962962963,Lumpy,0.890625
4321072L52ZA8,58,9,12.0,12.0,20.0,6.444444444444445,0.28125,Intermittent,0.8448275862068966
4321073R5027N,64,16,20.0,20.0,30.0,4.0,0.21333333333333332,Intermittent,0.75
4321073R70QC8,59,30,55.0,55.0,125.0,1.9666666666666666,0.24793388429752072,Intermittent,0.4915254237288136
4321073RS0QC8,64,23,28.0,28.0,40.0,2.782608695652174,0.1813543599257884,Intermittent,0.640625
4321078K5027N,64,41,89.0,89.0,267.0,1.5609756097560976,0.39157303370786517,Intermittent,0.359375
4321078K6027N,64,12,19.0,19.0,45.0,5.333333333333333,0.5409216821959205,Lumpy,0.8125
4321078R010BK,64,49,135.0,135.0,633.0,1.3061224489795917,0.7165157750342934,Erratic,0.234375
4321079K510BK,57,15,29.0,29.0,85.0,3.8,0.5529131985731272,Lumpy,0.736842105263158
4321079K5127N,64,20,36.0,36.0,86.0,3.2,0.34437946718648477,Intermittent,0.6875
4321079P0109L,64,24,38.0,38.0,76.0,2.6666666666666665,0.27459954233409617,Intermittent,0.625
4321079P60ZMQ,64,28,49.0,49.0,125.0,2.2857142857142856,0.47467876039304613,Intermittent,0.5625
4321080J0009L,52,4,4.0,4.0,4.0,13.0,0.0,Intermittent,0.9230769230769231
4321080S5027N,52,6,6.0,6.0,6.0,8.666666666666666,0.0,Intermittent,0.8846153846153846
4321080S6027N,33,3,6.0,6.0,18.0,11.0,0.75,Lumpy,0.9090909090909091
4321080SG0QC8,56,50,199.0,199.0,1147.0,1.12,0.4573426047270503,Smooth,0.1071428571428571
4321081A2539M,63,22,47.0,47.0,135.0,2.8636363636363638,0.36090452477958146,Intermittent,0.6507936507936508
4321081A26QC8,50,33,70.0,70.0,184.0,1.5151515151515151,0.24665816326530607,Intermittent,0.33999999999999997
43210M53T0009L,18,12,19.0,19.0,37.0,1.5,0.2508184336439185,Intermittent,0.33333333333333337
43210M55R0109L,64,62,227.0,227.0,1087.0,1.032258064516129,0.3129321734792664,Smooth,0.03125
43210M55R6027N,64,48,218.0,218.0,1530.0,1.3333333333333333,0.5569271158850084,Lumpy,0.25
43210M55RH1QC8,50,30,72.0,72.0,264.0,1.6666666666666667,0.5459770114942528,Lumpy,0.4
43210M55T5027N,36,31,98.0,98.0,474.0,1.1612903225806452,0.5476537553797028,Erratic,0.13888888888888884
43210M55T60QC8,39,34,234.0,234.0,2496.0,1.1470588235294117,0.566519899853233,Erratic,0.1282051282051282
43210M62S0009L,55,5,12.0,12.0,48.0,11.0,0.8333333333333334,Lumpy,0.9090909090909091
43210M62S5209L,63,62,600.0,600.0,8126.0,1.0161290322580645,0.40602659380692174,Smooth,0.015873015873015928
43210M62S620CB,39,26,72.0,72.0,296.0,1.5,0.5039506172839506,Lumpy,0.33333333333333337
43210M68K1109L,64,40,136.0,136.0,732.0,1.6,0.5979948540502175,Lumpy,0.375
43210M68K1139M,64,20,37.0,37.0,99.0,3.2,0.46980123793779544,Intermittent,0.6875
43210M68K5027N,64,13,15.0,15.0,19.0,4.923076923076923,0.105925925925926,Intermittent,0.796875
43210M68P1009L,63,52,177.0,177.0,943.0,1.2115384615384615,0.576277445128519,Erratic,0.17460317460317465
43210M68P5309L,6,1,1.0,1.0,1.0,6.0,,Intermittent,0.8333333333333334
43210M68P60ZMQ,64,64,1179.0,1179.0,38717.0,1.0,0.7950228897553473,Erratic,0.0
43210M68PJ0QC8,64,63,1545.0,1545.0,54419.0,1.0158730158730158,0.4433000586841967,Smooth,0.015625
43210M74L0309L,64,56,250.0,250.0,1632.0,1.1428571428571428,0.4706769454545453,Smooth,0.125
43210M74T0009L,21,3,3.0,3.0,3.0,7.0,0.0,Intermittent,0.8571428571428572
43210M74T50QC8,24,11,23.0,23.0,75.0,2.1818181818181817,0.6155009451795841,Lumpy,0.5416666666666667
43210M74T60QC8,24,19,64.0,64.0,304.0,1.263157894736842,0.4329427083333335,Smooth,0.20833333333333337
43210M75T60QC8,13,11,35.0,35.0,187.0,1.1818181818181819,0.7471020408163266,Erratic,0.15384615384615385
43210M76M0109L,64,53,147.0,147.0,555.0,1.2075471698113207,0.3681852646867224,Smooth,0.171875
43210M76M5127N,61,30,45.0,45.0,113.0,2.033333333333333,0.6973180076628352,Lumpy,0.5081967213114754
43210M76T0009L,27,3,3.0,3.0,3.0,9.0,0.0,Intermittent,0.8888888888888888
43210M76T4027N,21,4,6.0,6.0,10.0,5.25,0.14814814814814814,Intermittent,0.8095238095238095
43210M76T50QC8,30,15,32.0,32.0,106.0,2.0,0.5922154017857143,Lumpy,0.5
43210M79G5309L,64,61,409.0,409.0,4261.0,1.0491803278688525,0.5630286762991613,Erratic,0.046875
43210M79G5339M,64,47,132.0,132.0,554.0,1.3617021276595744,0.5051228690062681,Lumpy,0.265625
43210M79M0009L,61,10,11.0,11.0,13.0,6.1,0.08264462809917357,Intermittent,0.8360655737704918
43210M80T000BK,24,14,36.0,36.0,132.0,1.7142857142857142,0.45868945868945865,Intermittent,0.41666666666666663
43210M80T50QC8,17,7,11.0,11.0,21.0,2.4285714285714284,0.25068870523415987,Intermittent,0.5882352941176471
43210M81R51QC8,43,24,40.0,40.0,92.0,1.7916666666666667,0.39652173913043465,Intermittent,0.4418604651162791
43210M83P0027N,64,27,59.0,59.0,207.0,2.3703703703703702,0.6288643846816786,Lumpy,0.578125
43210M83P1027N,62,6,6.0,6.0,6.0,10.333333333333334,0.0,Intermittent,0.9032258064516129
4324180001000,13,1,1.0,1.0,1.0,13.0,,Intermittent,0.9230769230769231
4324185001000,38,3,3.0,3.0,3.0,12.666666666666666,0.0,Intermittent,0.9210526315789473
4325052R00ZH1,64,36,56.0,56.0,116.0,1.7777777777777777,0.3411078717201166,Intermittent,0.4375
4325054G10ZGJ,56,4,10.0,10.0,34.0,14.0,0.48,Intermittent,0.9285714285714286
4325054P0027N,64,10,11.0,11.0,13.0,6.4,0.08264462809917357,Intermittent,0.84375
4325061M0027N,62,6,6.0,6.0,6.0,10.333333333333334,0.0,Intermittent,0.9032258064516129
4325063J10ZGJ,62,23,39.0,39.0,87.0,2.6956521739130435,0.3299264837726375,Intermittent,0.6290322580645161
4325065DA1C48,62,15,30.0,30.0,104.0,4.133333333333334,0.7857142857142857,Lumpy,0.7580645161290323
4325065J00000,61,9,15.0,15.0,35.0,6.777777777777778,0.44999999999999996,Intermittent,0.8524590163934427
4325071L00ZGJ,63,13,20.0,20.0,36.0,4.846153846153846,0.18416666666666665,Intermittent,0.7936507936507937
4325071L10ZGJ,60,7,8.0,8.0,10.0,8.571428571428571,0.10937500000000007,Intermittent,0.8833333333333333
4325079P00ZH1,64,36,112.0,112.0,530.0,1.7777777777777777,0.5359329446064139,Lumpy,0.4375
4325080J00ZGJ,63,16,22.0,22.0,40.0,3.9375,0.343801652892562,Intermittent,0.746031746031746
4325080J10ZH1,63,11,13.0,13.0,17.0,5.7272727272727275,0.11715976331360947,Intermittent,0.8253968253968254
43250M53M0027N,64,4,44.0,44.0,1326.0,16.0,2.319559228650138,Lumpy,0.9375
43250M53T0027N,20,14,39.0,39.0,195.0,1.4285714285714286,0.8560157790927023,Lumpy,0.30000000000000004
43250M55R0027N,64,63,425.0,425.0,3993.0,1.0158730158730158,0.39904828663913383,Smooth,0.015625
43250M55R1027N,64,58,330.0,330.0,2506.0,1.103448275862069,0.34056417443977266,Smooth,0.09375
43250M60D90000,57,7,19.0,19.0,67.0,8.142857142857142,0.3490304709141274,Intermittent,0.8771929824561404
43250M62S0027N,64,64,3540.0,3540.0,2405428.0,1.0,11.463858335017964,Erratic,0.0
43250M67K0027N,64,64,1464.0,1464.0,53186.0,1.0,0.5974992025336915,Erratic,0.0
43250M68K1027N,64,29,76.0,76.0,406.0,2.206896551724138,1.0755218638702018,Lumpy,0.546875
43250M68K2027N,64,47,169.0,169.0,1073.0,1.3617021276595744,0.782375784552666,Lumpy,0.265625
43250M68P3027N,62,59,295.0,295.0,2053.0,1.0508474576271187,0.3986206896551724,Smooth,0.048387096774193505
43250M74L0027N,64,48,183.0,183.0,1223.0,1.3333333333333333,0.7689536672251225,Lumpy,0.25
43250M74L1027N,64,31,87.0,87.0,571.0,2.064516129032258,1.3832386488747963,Lumpy,0.515625
43250M75T0027N,13,10,29.0,29.0,163.0,1.3,1.0424098295679747,Erratic,0.23076923076923073
43250M76M1027N,64,64,378.0,378.0,3210.0,1.0,0.4447590519648973,Smooth,0.0
43250M79G6027N,64,43,154.0,154.0,1160.0,1.4883720930232558,1.1294886313439187,Lumpy,0.328125
43250M79M0027N,63,32,48.0,48.0,110.0,1.96875,0.5448028673835126,Lumpy,0.4920634920634921
43250M81R1027N,44,35,81.0,81.0,283.0,1.2571428571428571,0.5246689439378861,Erratic,0.20454545454545459
43250M83P0027N,64,61,637.0,637.0,10657.0,1.0491803278688525,0.6121211822490137,Erratic,0.046875
43250M83P1027N,63,22,53.0,53.0,187.0,2.8636363636363638,0.48670091033921575,Intermittent,0.6507936507936508
4325251K10CZ2,47,8,11.0,11.0,19.0,5.875,0.2927981109799292,Intermittent,0.8297872340425532
4325251K20DB7,64,25,82.0,82.0,1008.0,2.56,2.862259567717629,Lumpy,0.609375
4325256B00000,60,7,9.0,9.0,13.0,8.571428571428571,0.1440329218106996,Intermittent,0.8833333333333333
4325261J0027S,60,7,38.0,38.0,364.0,8.571428571428571,0.8919667590027701,Lumpy,0.8833333333333333
4325261J50000,64,15,49.0,49.0,199.0,4.266666666666667,0.2606057000059499,Intermittent,0.765625
4325265D005PK,52,6,8.0,8.0,12.0,8.666666666666666,0.15000000000000008,Intermittent,0.8846153846153846
4325283S000PG,64,61,594.0,594.0,9518.0,1.0491803278688525,0.6562766648905819,Erratic,0.046875
4325283S00CZ2,64,21,48.0,48.0,258.0,3.0476190476190474,1.419140625,Lumpy,0.671875
4325284M010PG,62,14,23.0,23.0,45.0,4.428571428571429,0.20561291260724157,Intermittent,0.7741935483870968
43252B60M00N000,6,1,1.0,1.0,1.0,6.0,,Intermittent,0.8333333333333334
43252M60G00000,16,1,4.0,4.0,16.0,16.0,,Intermittent,0.9375
43252M67L00AQY,64,59,601.0,601.0,9835.0,1.0847457627118644,0.6169444866355336,Erratic,0.078125
43252M80T00000,16,7,8.0,8.0,10.0,2.2857142857142856,0.10937500000000007,Intermittent,0.5625
4329068R00000,50,3,3.0,3.0,3.0,16.666666666666668,0.0,Intermittent,0.94
4329071L60000,64,17,17.0,17.0,17.0,3.764705882352941,0.0,Intermittent,0.734375
4329079J10000,57,10,11.0,11.0,13.0,5.7,0.08264462809917357,Intermittent,0.8245614035087719
4329080J10000,63,4,4.0,4.0,4.0,15.75,0.0,Intermittent,0.9365079365079365
43290M68P00000,64,45,80.0,80.0,176.0,1.4222222222222223,0.24289772727272724,Intermittent,0.296875
43402M69R01000,44,3,3.0,3.0,3.0,14.666666666666666,0.0,Intermittent,0.9318181818181819
43402M74L21000,64,33,80.0,80.0,338.0,1.9393939393939394,0.766025390625,Lumpy,0.484375
4342386G01000,64,34,146.0,146.0,1980.0,1.8823529411764706,2.223590758400291,Lumpy,0.46875
4345965J00000,63,10,19.0,19.0,69.0,6.3,1.012619267466913,Lumpy,0.8412698412698413
4346182CB0000,63,10,15.0,15.0,25.0,6.3,0.1234567901234568,Intermittent,0.8412698412698413
4411772L11000,27,1,1.0,1.0,1.0,27.0,,Intermittent,0.962962962962963
4411981P01000,56,4,4.0,4.0,4.0,14.0,0.0,Intermittent,0.9285714285714286
44119M53M00000,64,4,11.0,11.0,45.0,16.0,0.650137741046832,Lumpy,0.9375
4511178R51000,60,7,7.0,7.0,7.0,8.571428571428571,0.0,Intermittent,0.8833333333333333
4512281A01000,13,2,3.0,3.0,5.0,6.5,0.2222222222222222,Intermittent,0.8461538461538461
4512377R50000,31,2,3.0,3.0,5.0,15.5,0.2222222222222222,Intermittent,0.935483870967742
45500M80T50000,1,1,1.0,1.0,1.0,1.0,,Smooth,0.0
46213M80T00000,7,1,4.0,4.0,16.0,7.0,,Intermittent,0.8571428571428572
46283M80T00000,7,1,8.0,8.0,64.0,7.0,,Intermittent,0.8571428571428572
4643165J00000,43,10,14.0,14.0,28.0,4.3,0.47619047619047616,Intermittent,0.7674418604651163
46510M79F60000,60,18,24.0,24.0,36.0,3.3333333333333335,0.1323529411764706,Intermittent,0.7
46861M60G00000,40,3,3.0,3.0,3.0,13.333333333333334,0.0,Intermittent,0.925
4730077R01000,55,7,7.0,7.0,7.0,7.857142857142857,0.0,Intermittent,0.8727272727272728
48110M55RD0HLF,56,5,5.0,5.0,5.0,11.2,0.0,Intermittent,0.9107142857142857
48110M69R005PK,51,9,10.0,10.0,12.0,5.666666666666667,0.09000000000000002,Intermittent,0.8235294117647058
48110M69R20GJL,4,1,1.0,1.0,1.0,4.0,,Intermittent,0.75
48121M59K00BDB,13,1,1.0,1.0,1.0,13.0,,Intermittent,0.9230769230769231
4815052R21BJC,59,11,12.0,12.0,14.0,5.363636363636363,0.07638888888888884,Intermittent,0.8135593220338984
4815054P11C48,59,16,16.0,16.0,16.0,3.6875,0.0,Intermittent,0.728813559322034
4815061M12C48,61,9,12.0,12.0,20.0,6.777777777777778,0.28125,Intermittent,0.8524590163934427
4815061P10C48,61,4,5.0,5.0,7.0,15.25,0.16,Intermittent,0.9344262295081968
4815062R21C48,62,5,5.0,5.0,5.0,12.4,0.0,Intermittent,0.9193548387096774
4815072M02FC6,57,5,5.0,5.0,5.0,11.4,0.0,Intermittent,0.9122807017543859
4815073R10BJC,64,10,12.0,12.0,16.0,6.4,0.12345679012345676,Intermittent,0.84375
4815078R21BJC,61,17,18.0,18.0,20.0,3.588235294117647,0.05246913580246915,Intermittent,0.7213114754098361
4815079P00C48,44,3,3.0,3.0,3.0,14.666666666666666,0.0,Intermittent,0.9318181818181819
4815080J11ART,63,4,4.0,4.0,4.0,15.75,0.0,Intermittent,0.9365079365079365
48150M53M10C48,54,4,11.0,11.0,55.0,13.5,1.0909090909090908,Lumpy,0.9259259259259259
48150M53M20HTV,64,15,18.0,18.0,26.0,4.266666666666667,0.21825396825396817,Intermittent,0.765625
48150M55R20BJC,61,29,55.0,55.0,147.0,2.103448275862069,0.42387249114521847,Intermittent,0.5245901639344263
48150M55T21BJC,26,8,10.0,10.0,14.0,3.25,0.13714285714285712,Intermittent,0.6923076923076923
48150M65M10C48,64,20,26.0,26.0,44.0,3.2,0.31765805045157275,Intermittent,0.6875
48150M65M10GMN,63,6,6.0,6.0,6.0,10.5,0.0,Intermittent,0.9047619047619048
48150M67P00FC6,64,9,11.0,11.0,15.0,7.111111111111111,0.1301652892561983,Intermittent,0.859375
48150M67P10BDB,64,35,48.0,48.0,82.0,1.8285714285714285,0.25288500816993476,Intermittent,0.453125
48150M68P00C48,63,8,38.0,38.0,436.0,7.875,1.6177285318559558,Lumpy,0.873015873015873
48150M68P10C48,63,52,213.0,213.0,2327.0,1.2115384615384615,1.6997958785886018,Erratic,0.17460317460317465
48150M69R00C48,61,40,92.0,92.0,324.0,1.525,0.5448112064369154,Lumpy,0.34426229508196726
48150M69R20C48,33,8,13.0,13.0,29.0,4.125,0.4260355029585799,Intermittent,0.7575757575757576
48150M71M00ART,64,13,19.0,19.0,31.0,4.923076923076923,0.1260387811634349,Intermittent,0.796875
48150M74L12C48,64,9,9.0,9.0,9.0,7.111111111111111,0.0,Intermittent,0.859375
48150M75T20BJC,9,4,4.0,4.0,4.0,2.25,0.0,Intermittent,0.5555555555555556
48150M76M01C48,63,12,17.0,17.0,31.0,5.25,0.31330607109153824,Intermittent,0.8095238095238095
48150M76M11C48,63,14,17.0,17.0,25.0,4.5,0.22730902315677406,Intermittent,0.7777777777777778
48150M76T11BJC,11,1,2.0,2.0,4.0,11.0,,Intermittent,0.9090909090909091
48150M79M11C48,63,8,26.0,26.0,304.0,7.875,2.9687235841081994,Lumpy,0.873015873015873
48150M80T20BJC,19,3,3.0,3.0,3.0,6.333333333333333,0.0,Intermittent,0.8421052631578947
48200M54T61000,43,3,3.0,3.0,3.0,14.333333333333334,0.0,Intermittent,0.9302325581395349
4840052R005PK,6,1,1.0,1.0,1.0,6.0,,Intermittent,0.8333333333333334
4840052S005PK,40,2,3.0,3.0,5.0,20.0,0.2222222222222222,Intermittent,0.95
4840062J00P4Z,63,12,12.0,12.0,12.0,5.25,0.0,Intermittent,0.8095238095238095
4840065J505PK,63,21,32.0,32.0,60.0,3.0,0.2419921875000001,Intermittent,0.6666666666666667
4840071L005PK,63,9,11.0,11.0,17.0,7.0,0.29752066115702475,Intermittent,0.8571428571428572
48400M68P005PK,57,5,5.0,5.0,5.0,11.4,0.0,Intermittent,0.9122807017543859
48400M68P305PK,39,6,6.0,6.0,6.0,6.5,0.0,Intermittent,0.8461538461538461
48400M74L005PK,58,8,10.0,10.0,14.0,7.25,0.13714285714285712,Intermittent,0.8620689655172413
48400M76M015PK,56,4,4.0,4.0,4.0,14.0,0.0,Intermittent,0.9285714285714286
48400M79G50P4Z,56,8,9.0,9.0,11.0,7.0,0.09876543209876543,Intermittent,0.8571428571428572
48500M68K71000,62,14,21.0,21.0,43.0,4.428571428571429,0.39316239316239315,Intermittent,0.7741935483870968
48500M72R51000,14,1,1.0,1.0,1.0,14.0,,Intermittent,0.9285714285714286
48526M82011000,63,20,24.0,24.0,34.0,3.15,0.19005847953216373,Intermittent,0.6825396825396826
48600M80T50000,24,6,6.0,6.0,6.0,4.0,0.0,Intermittent,0.75
48730M80T00000,2,1,2.0,2.0,4.0,2.0,,Intermittent,0.5
4881058M00000,63,17,18.0,18.0,20.0,3.7058823529411766,0.05246913580246915,Intermittent,0.7301587301587302
48817M74L00000,25,1,1.0,1.0,1.0,25.0,,Intermittent,0.96
4882058M00000,61,15,18.0,18.0,24.0,4.066666666666666,0.11904761904761897,Intermittent,0.7540983606557377
4883079P00000,64,24,33.0,33.0,65.0,2.6666666666666665,0.4513115343154869,Intermittent,0.625
4912060K00000,63,10,13.0,13.0,21.0,6.3,0.26955950032873116,Intermittent,0.8412698412698413
4940068L51000,57,3,3.0,3.0,3.0,19.0,0.0,Intermittent,0.9473684210526316
49400M68P50000,54,2,2.0,2.0,2.0,27.0,0.0,Intermittent,0.962962962962963
49400M74L51000,63,7,7.0,7.0,7.0,9.0,0.0,Intermittent,0.8888888888888888
49410M68K50000,53,3,3.0,3.0,3.0,17.666666666666668,0.0,Intermittent,0.9433962264150944
49720M52R50000,33,2,2.0,2.0,2.0,16.5,0.0,Intermittent,0.9393939393939394
49751M58J00000,64,6,10.0,10.0,18.0,10.666666666666666,0.0959999999999999,Intermittent,0.90625
4981062A52000,64,10,11.0,11.0,13.0,6.4,0.08264462809917357,Intermittent,0.84375
49810M68P51000,37,4,4.0,4.0,4.0,9.25,0.0,Intermittent,0.8918918918918919
4982077E72000,64,13,17.0,17.0,25.0,4.923076923076923,0.1349480968858132,Intermittent,0.796875
4982162A51000,60,15,63.0,63.0,997.0,4.0,2.9656624554583733,Lumpy,0.75
5102064J10000,61,2,2.0,2.0,2.0,30.5,0.0,Intermittent,0.9672131147540983
5122058M00000,1,1,2.0,2.0,4.0,1.0,,Smooth,0.0
51220M60M00000,52,3,3.0,3.0,3.0,17.333333333333332,0.0,Intermittent,0.9423076923076923
53231M75J00000,40,8,11.0,11.0,17.0,5.0,0.14167650531286893,Intermittent,0.8
53244M79GC0000,15,1,4.0,4.0,16.0,15.0,,Intermittent,0.9333333333333333
53702M55K00000,35,3,3.0,3.0,3.0,11.666666666666666,0.0,Intermittent,0.9142857142857143
54100M74L025PK,54,10,10.0,10.0,10.0,5.4,0.0,Intermittent,0.8148148148148149
5440152RB2000,25,1,1.0,1.0,1.0,25.0,,Intermittent,0.96
5519250J00000,59,34,83.0,83.0,297.0,1.7352941176470589,0.4799306756049388,Intermittent,0.423728813559322
55234M68P00000,23,2,4.0,4.0,8.0,11.5,0.0,Intermittent,0.9130434782608696
5532152R50000,54,2,2.0,2.0,2.0,27.0,0.0,Intermittent,0.962962962962963
55820M80T00000,7,1,2.0,2.0,4.0,7.0,,Intermittent,0.8571428571428572
5585064L10000,19,1,2.0,2.0,4.0,19.0,,Intermittent,0.9473684210526316
55850M75J41000,60,10,23.0,23.0,75.0,6.0,0.46418819575719394,Intermittent,0.8333333333333334
5611064JB2000,56,3,3.0,3.0,3.0,18.666666666666668,0.0,Intermittent,0.9464285714285714
5611078J12000,60,3,3.0,3.0,3.0,20.0,0.0,Intermittent,0.95
5612078J10000,61,3,3.0,3.0,3.0,20.333333333333332,0.0,Intermittent,0.9508196721311475
5621073R00000,62,3,4.0,4.0,6.0,20.666666666666668,0.18750000000000008,Intermittent,0.9516129032258065
5622062J02000,64,7,7.0,7.0,7.0,9.142857142857142,0.0,Intermittent,0.890625
56220M53M01000,50,4,4.0,4.0,4.0,12.5,0.0,Intermittent,0.92
5711078R10000,11,1,1.0,1.0,1.0,11.0,,Intermittent,0.9090909090909091
57121M84400000,64,8,10.0,10.0,14.0,8.0,0.13714285714285712,Intermittent,0.875
5721057M50000,63,9,10.0,10.0,12.0,7.0,0.09000000000000002,Intermittent,0.8571428571428572
5721065DV1000,61,7,8.0,8.0,10.0,8.714285714285714,0.10937500000000007,Intermittent,0.8852459016393442
57210M80T00000,8,1,1.0,1.0,1.0,8.0,,Intermittent,0.875
57220M78R00000,8,1,1.0,1.0,1.0,8.0,,Intermittent,0.875
5723078R00000,59,2,2.0,2.0,2.0,29.5,0.0,Intermittent,0.9661016949152542
5730052R00000,64,63,299.0,299.0,1865.0,1.0158730158730158,0.3193155449296772,Smooth,0.015625
5730054812000,64,14,17.0,17.0,25.0,4.571428571428571,0.22730902315677406,Intermittent,0.78125
5730054P00000,64,60,286.0,286.0,1764.0,1.0666666666666667,0.29893302146472706,Smooth,0.0625
5730061M00000,64,40,73.0,73.0,175.0,1.6,0.3216074599073286,Intermittent,0.375
5730061P00000,64,55,256.0,256.0,1754.0,1.1636363636363636,0.48075640643084505,Smooth,0.140625
5730062R01000,64,29,53.0,53.0,131.0,2.206896551724138,0.3650256827544118,Intermittent,0.546875
5730063J00000,63,20,24.0,24.0,32.0,3.15,0.11695906432748536,Intermittent,0.6825396825396826
5730063T00000,27,9,10.0,10.0,12.0,3.0,0.09000000000000002,Intermittent,0.6666666666666667
5730064R00000,64,51,102.0,102.0,250.0,1.2549019607843137,0.23,Smooth,0.203125
5730065811000,64,58,360.0,360.0,3832.0,1.103448275862069,0.7274810482997617,Erratic,0.09375
5730065G01000,49,8,9.0,9.0,11.0,6.125,0.09876543209876543,Intermittent,0.8367346938775511
5730072SA2000,61,47,84.0,84.0,194.0,1.297872340425532,0.2985864635709357,Smooth,0.2295081967213115
5730073R02000,63,38,74.0,74.0,218.0,1.6578947368421053,0.526642054764772,Lumpy,0.39682539682539686
5730077M00000,62,16,19.0,19.0,25.0,3.875,0.11523545706371191,Intermittent,0.7419354838709677
5730078J00000,23,1,1.0,1.0,1.0,23.0,,Intermittent,0.9565217391304348
5730079P02000,64,48,155.0,155.0,879.0,1.3333333333333333,0.7722593929196095,Lumpy,0.25
5730080810000,64,36,72.0,72.0,192.0,1.7777777777777777,0.34285714285714286,Intermittent,0.4375
57300M53M00000,64,59,487.0,487.0,7849.0,1.0847457627118644,0.969001880079402,Erratic,0.078125
57300M53MB0000,64,55,183.0,183.0,881.0,1.1636363636363636,0.45516880611986477,Smooth,0.140625
57300M53T00000,25,15,31.0,31.0,91.0,1.6666666666666667,0.45042366582429016,Intermittent,0.4
57300M55R03000,64,63,749.0,749.0,10379.0,1.0158730158730158,0.1682242990654206,Smooth,0.015625
57300M55T01000,38,37,237.0,237.0,2033.0,1.027027027027027,0.3486126194559672,Smooth,0.02631578947368418
57300M60M00000,64,25,33.0,33.0,57.0,2.56,0.3213957759412304,Intermittent,0.609375
57300M62S01000,64,62,479.0,479.0,5467.0,1.032258064516129,0.4851281814582713,Smooth,0.03125
57300M66L00000,64,42,127.0,127.0,665.0,1.5238095238095237,0.7495089136519737,Lumpy,0.34375
57300M67P00000,64,59,402.0,402.0,5458.0,1.0847457627118644,1.009775918827547,Erratic,0.078125
57300M68K10000,64,42,124.0,124.0,550.0,1.5238095238095237,0.5145935382350703,Lumpy,0.34375
57300M68P10000,64,64,1852.0,1852.0,69062.0,1.0,0.29323832433423835,Smooth,0.0
57300M70F00000,64,2,2.0,2.0,2.0,32.0,0.0,Intermittent,0.96875
57300M74L00000,64,62,939.0,939.0,24953.0,1.032258064516129,0.7669916254130498,Erratic,0.03125
57300M74T00000,19,12,28.0,28.0,96.0,1.5833333333333333,0.5120593692022264,Lumpy,0.368421052631579
57300M75T00000,11,6,15.0,15.0,63.0,1.8333333333333333,0.816,Lumpy,0.4545454545454546
57300M76M00000,64,61,718.0,718.0,13768.0,1.0491803278688525,0.6396004841675655,Erratic,0.046875
57300M76T00000,30,19,37.0,37.0,89.0,1.5789473684210527,0.24827530232935632,Intermittent,0.3666666666666667
57300M79G01000,64,29,59.0,59.0,163.0,2.206896551724138,0.37072680264291885,Intermittent,0.546875
57300M79M00000,64,42,103.0,103.0,373.0,1.5238095238095237,0.48829686713306,Intermittent,0.34375
57300M81R00000,44,39,111.0,111.0,417.0,1.1282051282051282,0.3283610780054592,Smooth,0.11363636363636365
5741052R00000,63,44,103.0,103.0,291.0,1.4318181818181819,0.2117114253584604,Intermittent,0.3015873015873016
5741054P00000,62,48,85.0,85.0,197.0,1.2916666666666667,0.31535890451299414,Smooth,0.22580645161290325
5741057M00000,63,15,21.0,21.0,33.0,4.2,0.131195335276968,Intermittent,0.7619047619047619
5741061M01000,64,29,36.0,36.0,54.0,2.206896551724138,0.2157738095238095,Intermittent,0.546875
5741062R00000,64,24,33.0,33.0,55.0,2.6666666666666665,0.2213438735177866,Intermittent,0.625
5741063J10000,63,8,9.0,9.0,11.0,7.875,0.09876543209876543,Intermittent,0.873015873015873
5741063T00000,15,1,1.0,1.0,1.0,15.0,,Intermittent,0.9333333333333333
5741065J03000,64,58,301.0,301.0,2267.0,1.103448275862069,0.45918125298566675,Smooth,0.09375
5741071L01000,64,45,93.0,93.0,283.0,1.4222222222222223,0.48316147951944,Intermittent,0.296875
5741072SA0000,61,17,21.0,21.0,29.0,3.588235294117647,0.12528344671201813,Intermittent,0.7213114754098361
5741073R00000,53,17,21.0,21.0,29.0,3.1176470588235294,0.12528344671201813,Intermittent,0.679245283018868
5741079P00000,64,33,68.0,68.0,236.0,1.9393939393939394,0.7056390570934256,Lumpy,0.484375
5741080J00000,64,26,44.0,44.0,100.0,2.4615384615384617,0.356694214876033,Intermittent,0.59375
57410M53MB0000,64,61,337.0,337.0,2631.0,1.0491803278688525,0.4200444957103905,Smooth,0.046875
57410M53T00000,25,8,10.0,10.0,16.0,3.125,0.32,Intermittent,0.6799999999999999
