sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort
0915912L02000,1.0,0.5617358545977305,1.5617358545977305,0.2602893090996217,1.1428571428571428,156.17358545977305,0.22775314546216902,rare_a
0928335036000,0.0,1.465119835322016,1.465119835322016,0.244186639220336,4.857142857142857,,0.050273719839480945,rare_a
0931912047000,20.0,3.382607871345229,20.091759999463477,3.348626666577246,14.857142857142858,100.45879999731739,0.22538833332731464,rare_a
0940915304000,27.0,1.085525791770722,26.98639481803107,4.497732469671845,3.5714285714285716,99.9496104371521,1.2593650915081165,rare_a
2818060B00000,0.0,0.6135208853778109,0.6135208853778109,0.10225348089630182,1.5714285714285714,,0.06507039693401025,rare_a
36410M60B30000,0.0,1.4084883881668289,1.4084883881668289,0.2347480646944715,1.7142857142857142,,0.13693637107177503,rare_a
36430M76M00000,6.0,0.6663939767601965,5.3336060232398035,0.888934337206634,1.7142857142857142,88.8934337206634,0.5185450300372032,rare_a
43250M53M0027N,0.0,3.9768461207536223,3.9768461207536223,0.6628076867922704,5.142857142857143,,0.12887927243183034,rare_a
48150M68P00C48,1.0,2.037990548603493,1.037990548603493,0.17299842476724883,2.7142857142857144,103.7990548603493,0.06373626175635483,rare_a
48150M79M11C48,1.0,0.8534484198918152,1.0092246916653633,0.16820411527756055,3.0,100.92246916653633,0.05606803842585351,rare_a
7148176J00000,0.0,1.5153163531811247,1.5153163531811247,0.2525527255301874,1.4285714285714286,,0.1767869078711312,rare_a
7171181A405PK,3.0,1.6033529078747355,3.2142000840502325,0.5357000140083721,1.5714285714285714,107.14000280167441,0.34090000891441863,rare_a
7175160B00000,0.0,1.239706192111716,1.239706192111716,0.206617698685286,1.4285714285714286,,0.1446323890797002,rare_a
7175260B00000,0.0,1.239706192111716,1.239706192111716,0.206617698685286,1.4285714285714286,,0.1446323890797002,rare_a
7175360B00000,0.0,2.1686917964824994,2.1686917964824994,0.3614486327470832,2.857142857142857,,0.12650702146147913,rare_a
7211254GB0Z2S,0.0,0.709863548815275,0.709863548815275,0.11831059146921251,2.0,,0.059155295734606254,rare_a
7361075H015PK,0.0,5.98283305987585,5.98283305987585,0.9971388433126417,8.285714285714286,,0.12034434315842227,rare_a
81850M67P00000,1.0,0.4850730676111545,1.4850730676111545,0.24751217793519242,1.7142857142857142,148.50730676111544,0.14438210379552893,rare_a
8285081A125PK,1.0,1.5153163531811247,2.5153163531811247,0.4192193921968541,1.4285714285714286,251.53163531811248,0.29345357453779786,rare_a
8381065A00000,0.0,1.5153163531811247,1.5153163531811247,0.2525527255301874,1.4285714285714286,,0.1767869078711312,rare_a
8382065A00000,0.0,1.5153163531811247,1.5153163531811247,0.2525527255301874,1.4285714285714286,,0.1767869078711312,rare_a
84701M67P30000,2.0,0.524135627007977,1.989515105265211,0.33158585087753517,2.142857142857143,99.47575526326055,0.15474006374284974,rare_a
09409073255PK,9.0,0.0,9.0,1.5,0.7142857142857143,100.0,2.1,rare_b
1770080J00000,0.0,0.0,0.0,0.0,0.5714285714285714,,0.0,rare_b
2961081A00000,12.0,0.0,12.0,2.0,0.7142857142857143,100.0,2.8,rare_b
43210M62S0009L,0.0,0.0,0.0,0.0,1.7142857142857142,,0.0,rare_b
48150M53M10C48,0.0,0.0,0.0,0.0,1.5714285714285714,,0.0,rare_b
7170059810T2G,0.0,0.0,0.0,0.0,0.5714285714285714,,0.0,rare_b
7171284A20W07,0.0,0.0,0.0,0.0,1.0,,0.0,rare_b
7615181A01T01,0.0,0.0,0.0,0.0,1.1428571428571428,,0.0,rare_b
81860M67P00000,1.0,0.0,1.0,0.16666666666666666,1.1428571428571428,100.0,0.14583333333333334,rare_b
8220061870000,0.0,0.0,0.0,0.0,0.5714285714285714,,0.0,rare_b
8296060G00T01,0.0,0.0,0.0,0.0,1.0,,0.0,rare_b
09148M06022000,1.0,5.0,6.0,1.0,1.7142857142857142,600.0,0.5833333333333334,rare_c
1194152R00000,0.0,3.0,3.0,0.5,0.42857142857142855,,1.1666666666666667,rare_c
1591063A0V000,0.0,2.0,2.0,0.3333333333333333,0.5714285714285714,,0.5833333333333334,rare_c
2824178K00000,2.0,3.5,5.5,0.9166666666666666,1.1428571428571428,275.0,0.8020833333333334,rare_c
35750M68P20000,1.0,2.0,1.0,0.16666666666666666,0.8571428571428571,100.0,0.19444444444444445,rare_c
4311078K00000,1.0,1.0,2.0,0.3333333333333333,0.2857142857142857,200.0,1.1666666666666667,rare_c
4321078K6027N,2.0,1.0,3.0,0.5,0.2857142857142857,150.0,1.75,rare_c
64111M56R01P21,3.0,1.0,4.0,0.6666666666666666,0.14285714285714285,133.33333333333334,4.666666666666667,rare_c
68002M79G01000,4.0,1.0,5.0,0.8333333333333334,0.14285714285714285,125.0,5.833333333333334,rare_c
6910077R14000,5.0,1.0,6.0,1.0,0.14285714285714285,120.0,7.0,rare_c
69430M74L00000,2.0,1.0,3.0,0.5,0.42857142857142855,150.0,1.1666666666666667,rare_c
71742M53M100CB,6.0,1.0,7.0,1.1666666666666667,0.2857142857142857,116.66666666666667,4.083333333333334,rare_c
71743M53M100CB,16.0,1.0,17.0,2.8333333333333335,0.2857142857142857,106.25,9.916666666666668,rare_c
7183263J00000,1.0,1.0,2.0,0.3333333333333333,0.42857142857142855,200.0,0.7777777777777778,rare_c
72361M79M00000,8.0,1.0,9.0,1.5,0.2857142857142857,112.5,5.25,rare_c
7283181A01000,6.0,3.0,9.0,1.5,0.42857142857142855,150.0,3.5,rare_c
7756178R005PK,7.0,1.0,6.0,1.0,0.14285714285714285,85.71428571428571,7.0,rare_c
7877361M00000,2.0,1.0,1.0,0.16666666666666666,0.5714285714285714,50.0,0.2916666666666667,rare_c
82150M820005ES,3.0,1.0,2.0,0.3333333333333333,0.2857142857142857,66.66666666666667,1.1666666666666667,rare_c
83740M62S005PK,0.0,1.0,1.0,0.16666666666666666,0.8571428571428571,,0.19444444444444445,rare_c
84641M77G00000,1.0,1.5,0.5,0.08333333333333333,0.8571428571428571,50.0,0.09722222222222222,rare_c
8470277A005PK,1.0,1.0,2.0,0.3333333333333333,0.42857142857142855,200.0,0.7777777777777778,rare_c
8470281A215PK,5.0,2.0,7.0,1.1666666666666667,0.2857142857142857,140.0,4.083333333333334,rare_c
