sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort,probability_below_70,confidence_band
38452M65L00000,17.0,13.074096441268923,6.397906541824341,1.0663177569707234,4.307692307692308,37.634744363672596,0.24753805072534646,recurring_a,0.28382890132654875,low
38821M67P00000,16.0,8.160238146781921,9.669835686683655,1.6116392811139424,2.3846153846153846,60.43647304177284,0.6758487307897177,recurring_a,0.37207063028187015,medium
3925061J00000,7.0,8.11912739276886,3.5360480546951294,0.5893413424491882,2.6153846153846154,50.51497220993042,0.22533639564233668,recurring_a,0.2935982081921489,low
41710M68K00000,16.0,20.88034415245056,11.596673250198364,1.9327788750330608,23.307692307692307,72.47920781373978,0.08292450618953727,recurring_a,0.28321654846206384,low
41710M82000000,22.0,10.800731301307678,15.58919370174408,2.59819895029068,3.3846153846153846,70.859971371564,0.76764968985861,recurring_a,0.2897733683806294,low
4321052S0039M,51.0,11.330870509147644,43.68320691585541,7.280534485975902,3.5,85.65334689383413,2.080152710278829,recurring_a,0.40614764296110895,medium
4321053R100CE,20.0,11.247640490531921,9.110386490821838,1.5183977484703064,4.615384615384615,45.55193245410919,0.32898617883523307,recurring_a,0.2904783309956197,low
4321068LA0ZA8,20.0,10.785168409347534,10.385841369628906,1.7309735616048176,4.0,51.92920684814453,0.4327433904012044,recurring_a,0.2662093685279246,low
43210M55R6027N,17.0,14.720498085021974,12.089122772216797,2.0148537953694663,8.846153846153847,71.11248689539292,0.2277660812156788,recurring_a,0.3350254873264038,low
43210M68K1109L,17.0,12.245341062545776,6.9145543575286865,1.152425726254781,4.846153846153846,40.67384916193345,0.23780213398908182,recurring_a,0.3336957385106121,low
43210M79G5339M,37.0,13.640789031982422,25.37122106552124,4.22853684425354,6.076923076923077,68.570867744652,0.6958351769024813,recurring_a,0.3032687939579677,low
43250M68K2027N,13.0,9.667007684707642,8.808238744735718,1.4680397907892864,4.307692307692308,67.75568265181322,0.34079495143322713,recurring_a,0.37207063028187015,medium
43250M74L0027N,19.0,13.941755771636963,8.080121517181396,1.3466869195302327,6.384615384615385,42.526955353586295,0.2109268669143738,recurring_a,0.7533516553987418,high
43250M79G6027N,14.0,8.748564720153809,10.930068016052246,1.8216780026753743,4.769230769230769,78.07191440037319,0.38196474249644946,recurring_a,0.37207063028187015,medium
43250M79M0027N,8.0,11.478633522987366,11.571010708808899,1.9285017848014832,1.3846153846153846,144.63763386011124,1.392806844578849,recurring_a,0.3302992380963264,low
43402M74L21000,11.0,8.20078182220459,7.225581169128418,1.2042635281880696,4.0,65.68710153753108,0.3010658820470174,recurring_a,0.36390358144400936,medium
4342386G01000,26.0,15.038687229156494,19.5833683013916,3.2638947168986,6.0,75.32064731304462,0.5439824528164333,recurring_a,0.26311650870613734,low
48150M69R00C48,17.0,12.117147445678711,6.634789943695068,1.105798323949178,2.583333333333333,39.02817613938276,0.4280509641093593,recurring_a,0.28714158732790085,low
5730073R02000,18.0,13.4407479763031,12.272458791732788,2.0454097986221313,2.4615384615384617,68.18032662073772,0.8309477306902409,recurring_a,0.23976687774391522,low
5730079P02000,16.0,11.281988739967346,10.331501126289368,1.7219168543815613,3.8461538461538463,64.57188203930855,0.44769838213920593,recurring_a,0.36390358144400936,medium
57300M66L00000,14.0,10.122592091560364,7.274181962013245,1.2123636603355408,3.230769230769231,51.95844258580889,0.37525541867528645,recurring_a,0.3423774545039995,low
57300M68K10000,8.0,8.838739037513733,4.640546679496765,0.7734244465827942,2.1538461538461537,58.006833493709564,0.3590899216277259,recurring_a,0.37207063028187015,medium
57410M67P00000,15.0,9.094290256500244,5.905709743499756,0.9842849572499593,1.6153846153846154,39.371398289998375,0.6093192592499749,recurring_a,0.21945630162715093,low
57611M68K10000,22.0,10.128201603889465,16.89665400981903,2.816109001636505,3.1538461538461537,76.80297277190469,0.8929126102749895,recurring_a,0.3127009874319341,low
58110M74L00000,12.0,10.807486057281494,7.431097984313965,1.2385163307189941,2.6153846153846154,61.92581653594971,0.47355036174549775,recurring_a,0.37207063028187015,medium
5823065J00000,12.0,11.248515009880066,7.6736778020858765,1.278946300347646,5.307692307692308,63.9473150173823,0.24096089716694777,recurring_a,0.3726406087489544,medium
58240M53M00000,11.0,9.096647381782532,7.215896010398865,1.2026493350664775,4.153846153846154,65.59905463998967,0.2895266917752631,recurring_a,0.37207063028187015,medium
58240M67P00000,19.0,9.329721570014954,10.483319640159607,1.747219940026601,3.769230769230769,55.17536652715582,0.4635481473539962,recurring_a,0.2875917144249793,low
58251M53M00000,10.0,8.656843423843384,6.216091156005859,1.0360151926676433,3.5384615384615383,62.160911560058594,0.29278690227563836,recurring_a,0.37207063028187015,medium
6570079P11000,6.0,9.011075377464294,6.623775362968445,1.1039625604947407,3.1538461538461537,110.39625604947408,0.3500369094251617,recurring_a,0.37207063028187015,medium
65700M72P00000,14.0,8.81129789352417,5.750609874725342,0.9584349791208903,5.538461538461538,41.075784819466726,0.17305076011904963,recurring_a,0.3335609105680425,low
6800153R00000,23.0,11.360524296760559,13.35520350933075,2.2258672515551248,3.076923076923077,58.06610221448152,0.7234068567554155,recurring_a,0.3231625250226696,low
6800164J01000,7.0,8.874515891075134,5.1140183210372925,0.8523363868395487,4.0,73.05740458624703,0.21308409670988718,recurring_a,0.20098913715650985,low
6800261M01000,13.0,8.699606537818909,8.1428724527359,1.3571454087893169,1.6923076923076923,62.637480405660774,0.8019495597391418,recurring_a,0.3790816187358004,medium
6800271L00000,11.0,7.901073336601257,6.668224215507507,1.1113707025845845,3.1538461538461537,60.62022014097734,0.3523858325268195,recurring_a,0.21936806835018943,low
68002M53M00000,9.0,8.536671876907349,6.855727434158325,1.1426212390263875,3.923076923076923,76.17474926842584,0.2912563942616282,recurring_a,0.24076986050515894,low
68002M74L31000,16.0,9.92038345336914,10.68292760848999,1.7804879347483318,4.307692307692308,66.76829755306244,0.41332755628086265,recurring_a,0.3726406087489544,medium
68003M74L31000,11.0,7.964114189147949,4.789016008377075,0.7981693347295126,3.3076923076923075,43.53650916706432,0.2413070081740387,recurring_a,0.36390358144400936,medium
6932068LA0000,8.0,8.287617444992065,2.86517596244812,0.4775293270746867,3.692307692307693,35.8146995306015,0.12933085941606096,recurring_a,0.2546120511538977,low
7171152S005PK,48.0,14.448155879974367,33.551844120025635,5.5919740200042725,3.8181818181818175,69.8996752500534,1.4645646242868335,recurring_a,0.371121874938449,medium
7171161J00799,8.0,12.635135769844055,6.615164875984192,1.1025274793306987,4.307692307692308,82.6895609498024,0.2559438791303407,recurring_a,0.4718289040354756,medium
7171171L00799,8.0,11.252217173576355,6.0977076292037955,1.0162846048672993,4.076923076923077,76.22134536504744,0.24927735591084701,recurring_a,0.4072975068067499,medium
71711M53M005PK,2.0,11.371192574501038,9.371192574501038,1.5618654290835063,8.538461538461538,468.5596287250519,0.1829211763791494,recurring_a,0.329375060004754,low
71711M53M00799,6.0,13.692545413970947,11.930891990661621,1.9884819984436035,5.6923076923076925,198.84819984436035,0.3493279186454979,recurring_a,0.5848094812874648,medium
71711M79G105PK,10.0,10.5448317527771,5.251347541809082,0.8752245903015137,26.923076923076923,52.51347541809082,0.032508341925484796,recurring_a,0.3731366036486295,medium
