sku_id,actual_total,forecast_total,absolute_error,wmape,strategy
17700M50U00000,18.0,9.680567906747571,14.021483610567515,77.89713116981953,Notebook 35 incumbent
3495561M00000,1.0,15.581958568844087,14.581958568844087,1458.1958568844086,Notebook 35 incumbent
35601M74TA0000,61.0,9.604958529056768,51.39504147094323,84.25416634580857,Notebook 35 incumbent
35650M53T00000,24.0,9.200845796180054,15.871304001176767,66.13043333823653,Notebook 35 incumbent
35670M76T00000,20.0,9.789949262479233,11.477305514511562,57.3865275725578,Notebook 35 incumbent
35701M76T00000,28.0,12.910782979616766,19.671330249455856,70.25475089091377,Notebook 35 incumbent
35750M53T01000,31.0,9.200845796180054,21.799154203819946,70.31985227038692,Notebook 35 incumbent
35750M73T00000,43.0,13.236000000000002,29.764,69.21860465116279,Notebook 35 incumbent
43210M74T50QC8,19.0,14.925945624947179,15.029702788649708,79.10369888763005,Notebook 35 incumbent
43210M76T50QC8,29.0,9.305327937056768,19.694672062943233,67.91266228601116,Notebook 35 incumbent
7171163T20799,7.0,9.020575650079598,8.03254280203784,114.75061145768343,Notebook 35 incumbent
71712M74T005PK,34.0,17.70510396837507,20.160879830512897,59.296705383861465,Notebook 35 incumbent
71722M76T005PK,28.0,10.659466611248547,17.340533388751453,61.93047638839805,Notebook 35 incumbent
71732M76T01000,41.0,15.608459113858963,29.77187656087284,72.61433307529961,Notebook 35 incumbent
71740M74T00C48,70.0,15.546612352211367,54.45338764778863,77.7905537825552,Notebook 35 incumbent
71740M74T20KDJ,54.0,11.199466611248546,42.800533388751454,79.26024701620639,Notebook 35 incumbent
71751M76T005PK,37.0,22.4456929599684,23.49141244126298,63.49030389530536,Notebook 35 incumbent
71831M76T00000,34.0,7.5500741110528535,26.449925888947146,77.79389967337396,Notebook 35 incumbent
72321M76T00000,39.0,10.359836019248547,30.07225258534115,77.10833996241321,Notebook 35 incumbent
72390M76T00000,35.0,12.209746197586451,24.85529450058707,71.01512714453449,Notebook 35 incumbent
72432M74T00000,45.0,14.291047415945222,33.45115959941551,74.33591022092335,Notebook 35 incumbent
75110M76T60R3F,19.0,10.363327837554635,15.604850991174501,82.13079469039211,Notebook 35 incumbent
75139M70F005PK,44.0,62.453251289898844,57.53970667925337,130.77206063466676,Notebook 35 incumbent
77210M76T015PK,42.0,11.6866547884175,34.205401482651,81.44143210155,Notebook 35 incumbent
77220M74T005PK,66.0,13.347475224947182,52.65252477505282,79.77655268947396,Notebook 35 incumbent
77250M74T005PK,30.0,12.009361597549917,17.99841076145074,59.99470253816913,Notebook 35 incumbent
77510M73T005PK,31.0,17.4,23.2,74.83870967741936,Notebook 35 incumbent
77540M74T005PK,55.0,9.33453982455579,45.66546017544421,83.02810940989858,Notebook 35 incumbent
83924M74T000CB,23.0,11.469361597549918,15.358410761450738,66.7756989628293,Notebook 35 incumbent
83924M76T100CB,19.0,9.998842447168878,10.29803719809579,54.200195779451526,Notebook 35 incumbent
83940M74T01ZHJ,6.0,6.440219597549917,6.315525964576657,105.25876607627761,Notebook 35 incumbent
84510M76T21000,18.0,13.299453806990233,8.02068860078278,44.55938111545989,Notebook 35 incumbent
84510M76T31000,46.0,19.469589680265837,26.997770692608164,58.69080585349601,Notebook 35 incumbent
84701M80TA05PK,12.0,17.4,17.599999999999998,146.66666666666666,Notebook 35 incumbent
84702M53T005PK,18.0,17.4,8.2,45.55555555555555,Notebook 35 incumbent
84702M80TA05PK,8.0,17.4,11.8,147.5,Notebook 35 incumbent
84702M80TJ0WB3,20.0,12.696000000000003,14.0,70.0,Notebook 35 incumbent
84730M74T00000,8.0,31.800818891560578,23.800818891560578,297.51023614450725,Notebook 35 incumbent
84740M74T00000,11.0,35.9854210323321,24.985421032332102,227.1401912030191,Notebook 35 incumbent
17700M50U00000,18.0,10.16459630208495,14.02255779109589,77.9030988394216,Notebook 36 locked challenger
3495561M00000,1.0,16.36105649728629,15.361056497286292,1536.1056497286293,Notebook 36 locked challenger
35601M74TA0000,61.0,10.085206455509606,50.914793544490394,83.466874663099,Notebook 36 locked challenger
35650M53T00000,24.0,9.660888085989058,15.564869201235606,64.85362167181502,Notebook 36 locked challenger
35670M76T00000,20.0,10.279446725603195,11.15117079023714,55.7558539511857,Notebook 36 locked challenger
35701M76T00000,28.0,13.556322128597607,19.45489676192865,69.48177414974518,Notebook 36 locked challenger
35750M53T01000,31.0,9.660888085989058,21.339111914010942,68.83584488390626,Notebook 36 locked challenger
35750M73T00000,43.0,13.897800000000004,29.102199999999996,67.67953488372092,Notebook 36 locked challenger
43210M74T50QC8,19.0,15.67224290619454,15.031187928082193,79.11151541095892,Notebook 36 locked challenger
43210M76T50QC8,29.0,9.770594333909607,19.229405666090393,66.30829540031169,Notebook 36 locked challenger
7171163T20799,7.0,9.471604432583579,8.184169942139732,116.91671345913903,Notebook 36 locked challenger
71712M74T005PK,34.0,18.590359166793824,19.67543418475814,57.86892407281806,Notebook 36 locked challenger
71722M76T005PK,28.0,11.192439941810976,16.807560058189026,60.02700020781795,Notebook 36 locked challenger
71732M76T01000,41.0,16.38888206955191,29.510470388916485,71.97675704613776,Notebook 36 locked challenger
71740M74T00C48,70.0,16.323942969821935,53.676057030178065,76.68008147168295,Notebook 36 locked challenger
71740M74T20KDJ,54.0,11.759439941810975,42.240560058189025,78.22325936701671,Notebook 36 locked challenger
71751M76T005PK,37.0,23.56797760796682,23.115983063326127,62.47562990088142,Notebook 36 locked challenger
71831M76T00000,34.0,7.927577816605496,26.072422183394504,76.68359465704266,Notebook 36 locked challenger
72321M76T00000,39.0,10.877827820210975,29.72586521460821,76.22016721694413,Notebook 36 locked challenger
72390M76T00000,35.0,12.820233507465774,24.448059225616426,69.8515977874755,Notebook 36 locked challenger
72432M74T00000,45.0,15.005599786742483,32.97371757938629,73.27492795419175,Notebook 36 locked challenger
75110M76T60R3F,19.0,10.881494229432366,15.435093540733227,81.23733442491172,Notebook 36 locked challenger
75139M70F005PK,44.0,65.57591385439379,59.61669201321604,135.49248184821826,Notebook 36 locked challenger
77210M76T015PK,42.0,12.270987527838376,33.81567155678355,80.5135037066275,Notebook 36 locked challenger
77220M74T005PK,66.0,14.01484898619454,51.98515101380546,78.76538032394767,Notebook 36 locked challenger
77250M74T005PK,30.0,12.609829677427413,17.598331299523274,58.66110433174425,Notebook 36 locked challenger
77510M73T005PK,31.0,18.27,23.0,74.19354838709677,Notebook 36 locked challenger
77540M74T005PK,55.0,9.80126681578358,45.19873318421642,82.1795148803935,Notebook 36 locked challenger
83924M74T000CB,23.0,12.042829677427417,14.98661813263835,65.15920927234065,Notebook 36 locked challenger
83924M76T100CB,19.0,10.498784569527322,9.962939058000579,52.43652135789779,Notebook 36 locked challenger
83940M74T01ZHJ,6.0,6.762230577427413,6.5313022628054895,108.85503771342484,Notebook 36 locked challenger
84510M76T21000,18.0,13.964426497339742,8.021723030821917,44.56512794901065,Notebook 36 locked challenger
84510M76T31000,46.0,20.44306916427913,26.34765922723857,57.27752005921428,Notebook 36 locked challenger
84701M80TA05PK,12.0,18.27,18.18,151.5,Notebook 36 locked challenger
84702M53T005PK,18.0,18.27,8.09,44.94444444444444,Notebook 36 locked challenger
84702M80TA05PK,8.0,18.27,12.18,152.25,Notebook 36 locked challenger
84702M80TJ0WB3,20.0,13.330800000000005,14.0,70.0,Notebook 36 locked challenger
84730M74T00000,8.0,33.3908598361386,25.390859836138606,317.3857479517326,Notebook 36 locked challenger
84740M74T00000,11.0,37.78469208394871,26.78469208394871,243.49720076317007,Notebook 36 locked challenger
