sku_id,model_key,model,fold_count,backtest_rows,actual_total,forecast_total,absolute_error,bias,horizon_wmape_percent,mean_rolling_3m_wmape_percent,median_rolling_3m_wmape_percent,valid_rolling_3m_windows,actual_positive_months,forecast_positive_months_gt_0,forecast_positive_months_gt_1,median_occurrence_probability,mean_probability_threshold,feature_count,fit_status,wmape_valid,selection_score
3570186R00000,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,9,162,217.0,127.63898020982742,152.12609988451004,-89.36101979017258,70.10419349516592,71.43381795528094,65.92626571655273,160,122,162,5,0.500514030456543,0.0,799,fit_xgboost,True,71.43381795528094
35701M76T00000,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,136,119.0,30.899489879608154,123.46024870872498,-88.10051012039185,103.74810815859242,110.35928415352535,100.0,118,73,25,25,0.3866560459136963,0.7801470588235295,799,fit_xgboost,True,110.35928415352535
3570273R10000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,69.0,3.490749791264534,70.62889824807644,-65.50925020873547,102.36072209866151,100.58750428915936,100.0,87,38,18,0,0.20523664355278015,0.6888888888888889,799,fit_xgboost,True,100.58750428915936
35702M76T00000,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,147,133.0,46.70313507318497,136.5416699051857,-86.29686492681503,102.66290970314714,106.73893696682195,100.0,133,77,46,28,0.44872209429740906,0.7687074829931974,799,fit_xgboost,True,106.73893696682195
35750M53T01000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,105,120.0,2.902492912329285,120.90249291232928,-117.09750708767072,100.75207742694106,100.9917504531091,100.0,91,55,1,1,0.5084653327785515,0.8914285714285717,799,fit_random_forest,True,100.9917504531091
35750M68P00000,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,36.0,26.24522113800049,45.35461902618408,-9.754778861999512,125.98505285051134,120.38456447681978,100.0,67,31,18,18,0.4263620972633362,0.7333333333333333,799,fit_xgboost,True,120.38456447681978
35750M68P11000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,34.0,8.69005681525548,41.89123795531013,-25.30994318474452,123.20952339797098,104.88287143151332,100.0,30,10,18,0,0.16209006487987132,0.8000000000000002,799,fit_random_forest,True,104.88287143151332
35750M68P20000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,21.0,15.888590481757593,35.35237836649124,-5.111409518242406,168.34465888805352,100.16734773744581,100.0,42,14,18,4,0.18134512297648558,0.8000000000000002,799,fit_random_forest,True,100.16734773744581
35750M73T00000,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,8,99,140.0,59.56092670559883,118.08036652207375,-80.43907329440117,84.34311894433839,89.46762410631754,83.67391782147544,91,65,99,14,0.34552717208862305,0.0,799,fit_xgboost,True,89.46762410631754
3591075F31000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,169.0,26.432875398431964,173.93416397700787,-142.56712460156803,102.91962365503426,100.31527488131927,100.0,119,63,18,18,0.5907803155327123,0.8000000000000002,799,fit_random_forest,True,100.31527488131927
3591075F61000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,28.0,5.1096018850803375,32.565053790807724,-22.890398114919662,116.30376353859901,100.59870202904162,100.0,23,8,18,0,0.12811637669801712,0.6888888888888889,799,fit_xgboost,True,100.59870202904162
35910M74L01000,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,9,162,171.0,206.2230327129364,174.79576694965363,35.2230327129364,102.2197467541834,97.50307959601051,77.46929541230202,136,94,162,119,0.4717068374156952,0.0,799,fit_xgboost,True,97.50307959601051
3611050A30000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,39.0,107.85090672969818,123.40254175662994,68.85090672969818,316.41677373494855,100.1344308966682,100.0,44,18,30,30,0.4030575454235077,0.6888888888888889,799,fit_xgboost,True,100.1344308966682
3613050A30000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,114.0,61.58976936340332,159.98729038238525,-52.41023063659668,140.3397284056011,99.1735528916221,100.0,44,18,21,21,0.3627319931983948,0.6888888888888889,799,fit_xgboost,True,99.1735528916221
36230M70CA1000,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,40.0,8.325170248746872,41.758257657289505,-31.674829751253128,104.39564414322376,102.91672205350486,100.0,83,40,18,0,0.2261422723531723,0.7333333333333333,799,fit_xgboost,True,102.91672205350486
36250M74T55000,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,3,12,17.0,4.221996963024139,15.374143719673157,-12.77800303697586,90.43613952748916,89.9360082174341,89.21484835445881,12,8,12,0,0.28163136541843414,0.0,799,fit_xgboost,True,89.9360082174341
3627479P01000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,150.0,54.3055305143677,156.90102515508215,-95.6944694856323,104.60068343672144,110.75553773571266,100.0,147,103,18,18,0.731725700526106,0.8000000000000002,799,fit_random_forest,True,110.75553773571266
3641054G01000,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,136.0,46.43380856513977,157.99072527885437,-89.56619143486023,116.1696509403341,120.93179484523793,100.0,126,63,18,18,0.45762836933135986,0.7333333333333333,799,fit_xgboost,True,120.93179484523793
3641063J02000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,144.0,47.69964299052654,148.09631862875395,-96.30035700947346,102.84466571441246,109.82900059710983,100.0,111,69,18,18,0.6386795201385309,0.8000000000000002,799,fit_random_forest,True,109.82900059710983
3641075F01000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,80.0,25.047042548656464,88.90982466936111,-54.952957451343536,111.1372808367014,101.76179962114445,100.0,96,47,24,21,0.474163681268692,0.6888888888888889,799,fit_xgboost,True,101.76179962114445
36410M60B30000,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,72.0,2.036590240895748,74.03659024089575,-69.96340975910425,102.82859755679965,100.0,100.0,17,6,18,0,0.05649595521390438,0.7333333333333333,799,fit_xgboost,True,100.0
36410M67K10000,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,9,162,241.0,215.48405349254608,200.3755043745041,-25.51594650745392,83.14336281099754,87.20541647241693,76.26875042915344,147,105,162,135,0.5156622529029846,0.0,799,fit_xgboost,True,87.20541647241693
3641275F00000,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,23.0,1.5550046190619469,24.240216575562954,-21.444995380938053,105.3922459807085,101.2076970891676,100.0,23,8,18,0,0.08364132046699524,0.7333333333333333,799,fit_xgboost,True,101.2076970891676
36430M76M00000,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,86.0,3.0136838257312775,89.01368382573128,-82.98631617426872,103.50428351829218,100.0,100.0,53,26,18,0,0.11628815159201622,0.7333333333333333,799,fit_xgboost,True,100.0
3658054P00000,croston_hist_gate_probsize,Croston HistGB gated probability size,9,162,55.0,14.941126918887758,58.597110428014496,-40.05887308111224,106.54020077820817,98.5061603681242,100.0,94,43,18,0,0.5722250955633209,0.8000000000000002,799,fit_hist_gradient_boosting,True,98.5061603681242
3658354P01000,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,9,162,210.0,170.19483125209808,156.86741030216217,-39.80516874790192,74.69876681055341,78.9916369881895,71.16470118363699,150,111,162,90,0.5151166319847107,0.0,799,fit_xgboost,True,78.9916369881895
37019M79MK0000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,100.0,16.630146999210712,92.92761988708745,-83.36985300078929,92.92761988708745,98.4803506323396,100.0,109,61,18,0,0.6746635932025598,0.8000000000000002,799,fit_random_forest,True,98.4803506323396
37145M55B21000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,198.0,46.69627413175037,195.0690933780435,-151.30372586824964,98.51974413032501,100.82892019378514,100.0,156,99,18,18,0.7430109512902815,0.8000000000000002,799,fit_random_forest,True,100.82892019378514
37145M56R20000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,49.0,38.018449544906616,65.21913242340088,-10.981550455093384,133.10027025183854,137.31590930579435,100.0,96,39,22,22,0.4326245188713074,0.6888888888888889,799,fit_xgboost,True,137.31590930579435
37145M66L00000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,102.0,43.365291476249695,109.64670288562775,-58.634708523750305,107.49676753492916,111.12422581057872,100.0,132,69,24,24,0.5057277381420135,0.6888888888888889,799,fit_xgboost,True,111.12422581057872
37736M58R00000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,151.0,15.221303701400757,151.1550223827362,-135.77869629859924,100.10266382962662,98.52736618883016,100.0,141,83,21,3,0.356099396944046,0.6888888888888889,799,fit_xgboost,True,98.52736618883016
37736M79M00000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,48.0,5.133677005767822,48.56780260801315,-42.86632299423218,101.1829221000274,103.49947546914326,100.0,73,32,18,0,0.2272787094116211,0.6888888888888889,799,fit_xgboost,True,103.49947546914326
3773773R00Z2S,croston_hist_gate_probsize,Croston HistGB gated probability size,9,162,114.0,19.576287028496928,106.71633871222352,-94.42371297150308,93.61082343177502,97.2974336967681,100.0,143,81,18,12,0.539165512632573,0.8000000000000002,799,fit_hist_gradient_boosting,True,97.2974336967681
38315M68K00000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,61.0,23.698645174503326,68.75773876905441,-37.301354825496674,112.71760453943347,102.67734385098673,100.0,99,49,22,21,0.3958060145378113,0.6888888888888889,799,fit_xgboost,True,102.67734385098673
38330M68K01000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,31.0,7.8439518213272095,36.079686880111694,-23.15604817867279,116.38608671003773,105.79111353825715,100.0,59,25,18,0,0.22003093361854553,0.6888888888888889,799,fit_xgboost,True,105.79111353825715
3834062R30000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,56.0,2.1414181143045425,57.68802814185619,-53.85858188569546,103.01433596760035,100.67300268394105,100.0,68,24,18,0,0.08635035157203674,0.6888888888888889,799,fit_xgboost,True,100.67300268394105
38340M51K42000,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,9,162,333.0,82.72616229951382,294.6479093581438,-250.27383770048618,88.48285566310625,91.25360607678012,90.13889810691276,156,114,162,11,0.2994471341371536,0.0,799,fit_xgboost,True,91.25360607678012
3834651K42000,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,27.0,22.44626009464264,34.15758836269379,-4.553739905357361,126.5095865284955,93.96837304035824,100.0,44,21,18,18,0.4400703012943268,0.7333333333333333,799,fit_xgboost,True,93.96837304035824
3845061J12000,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,20.0,3.1213736832141876,22.485062956809998,-16.878626316785812,112.42531478404999,101.12247499487093,100.0,31,11,18,0,0.12177621945738792,0.7333333333333333,799,fit_xgboost,True,101.12247499487093
3845062R00000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,72.0,10.181213676929474,73.38412743806839,-61.818786323070526,101.92239921953943,103.56934038821116,100.0,86,41,18,0,0.34191514551639557,0.6888888888888889,799,fit_xgboost,True,103.56934038821116
3845065J10000,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,96.0,11.468962907791138,102.22645401954651,-84.53103709220886,106.48588960369428,102.95666227044984,100.0,86,39,18,0,0.302953839302063,0.7333333333333333,799,fit_xgboost,True,102.95666227044984
3845071L10000,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,9,162,217.0,264.68783271312714,180.99480319023132,47.687832713127136,83.40774340563655,86.73148065091156,67.5141453742981,151,120,162,137,0.6260110139846802,0.0,799,fit_xgboost,True,86.73148065091156
38450M79M00000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,123.0,11.644436806440353,123.21584537625313,-111.35556319355965,100.17548404573425,97.82676776826737,100.0,112,66,21,2,0.3901573717594147,0.6888888888888889,799,fit_xgboost,True,97.82676776826737
38450M80T10000,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,4,26,18.0,9.48881521821022,18.132769912481308,-8.51118478178978,100.73761062489615,89.58450566232204,84.31349992752075,20,12,26,0,0.2916881889104843,0.0,799,fit_xgboost,True,89.58450566232204
38452M56R30000,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,101.0,18.74115300178528,107.67386174201965,-82.25884699821472,106.60778390298975,105.44645411897949,100.0,147,71,18,18,0.3517642170190811,0.7333333333333333,799,fit_xgboost,True,105.44645411897949
38452M65L00000,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,9,162,226.0,161.46395123004913,151.0364729166031,-64.53604876995087,66.83029775070933,77.3455371090344,66.0123641292254,160,119,162,56,0.5227900147438049,0.0,799,fit_xgboost,True,77.3455371090344
38452M68K00000,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,36.0,18.085431694984436,48.248979687690735,-17.914568305015564,134.0249435769187,103.85984959809676,100.0,69,28,18,2,0.3117048889398575,0.7333333333333333,799,fit_xgboost,True,103.85984959809676
38480M68P01000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,25.0,4.604589805006981,27.474132522940636,-20.39541019499302,109.89653009176254,102.03525406618913,100.0,60,24,18,0,0.2004399299621582,0.6888888888888889,799,fit_xgboost,True,102.03525406618913
38500M55T01000,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,9,157,134.0,78.800806671381,150.830896794796,-55.199193328619,112.56037074238506,99.79713650181596,88.38416188955307,107,74,157,14,0.35371139645576477,0.0,799,fit_xgboost,True,99.79713650181596
3882151K02000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,71.0,18.313782215118408,71.1297996044159,-52.68621778488159,100.18281634424774,94.52913331458107,100.0,81,35,22,0,0.426496759057045,0.6888888888888889,799,fit_xgboost,True,94.52913331458107
3882165J00000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,54.0,12.804134249687195,64.03429675102234,-41.195865750312805,118.58203102041173,103.11974787965734,100.0,94,47,18,0,0.23233789205551147,0.6888888888888889,799,fit_xgboost,True,103.11974787965734
38821M67P00000,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,9,162,120.0,42.480048179626465,127.77408409118652,-77.51995182037354,106.4784034093221,110.84905337338425,100.0,134,84,18,18,0.6539506316184998,0.8000000000000002,799,fit_xgboost,True,110.84905337338425
3910268L01000,croston_hist_gate_probsize,Croston HistGB gated probability size,9,162,33.0,2.029141716355988,33.54733183378353,-30.97085828364401,101.65858131449555,100.2501910264754,100.0,50,21,18,0,0.2012964154527949,0.8000000000000002,799,fit_hist_gradient_boosting,True,100.2501910264754
39102M80T00000,croston_hist_gate_probsize,Croston HistGB gated probability size,7,69,45.0,0.0,45.0,-45.0,100.0,100.0,100.0,49,23,0,0,0.1844089057174143,0.9,799,fit_hist_gradient_boosting,True,100.0
3925061J00000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,106.0,18.972092032432556,103.96547985076904,-87.02790796756744,98.08064136865003,97.22113936896504,100.0,146,79,21,4,0.4311586022377014,0.6888888888888889,799,fit_xgboost,True,97.22113936896504
39321M56R00000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,37.0,46.13193211345861,63.13193211345861,9.131932113458621,170.62684354988812,160.5313006015636,100.0,78,35,18,18,0.5900557922849073,0.8000000000000002,799,fit_random_forest,True,160.5313006015636
39321M67P00000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,123.0,80.72251838756445,160.6498490655996,-42.277481612435544,130.60963338666633,141.54192720750189,100.0,148,88,18,18,0.689438504183107,0.8000000000000002,799,fit_random_forest,True,141.54192720750189
39322M56R00000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,33.0,47.56269200121353,64.56269200121352,14.562692001213527,195.64452121579853,153.60892976284072,100.0,80,31,18,18,0.5537935352845205,0.8000000000000002,799,fit_random_forest,True,153.60892976284072
39322M67P00000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,124.0,82.20477286684604,160.83682241205025,-41.79522713315397,129.70711484842764,141.9756922140462,100.0,148,89,18,18,0.6942030779722359,0.8000000000000002,799,fit_random_forest,True,141.9756922140462
39322M67P10000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,144.0,51.3332851047546,148.7312989508897,-92.6667148952454,103.28562427145118,117.92168237258727,100.0,123,60,18,18,0.758589805946156,0.8000000000000002,799,fit_random_forest,True,117.92168237258727
3F11579S10ZWG,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,48.0,3.421987608075142,50.50695465505123,-44.57801239192486,105.2228221980234,100.97602724310863,100.0,83,31,18,0,0.1099894791841507,0.7333333333333333,799,fit_xgboost,True,100.97602724310863
3F11779S00000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,20.0,1.8480326597761598,21.464949125947093,-18.15196734022384,107.32474562973546,100.21515467563802,100.0,31,13,18,0,0.13764715427341828,0.8000000000000002,799,fit_random_forest,True,100.21515467563802
4161552R00000,croston_hist_gate_probsize,Croston HistGB gated probability size,6,51,25.0,0.0,25.0,-25.0,100.0,100.0,100.0,18,7,0,0,0.1701038825001584,0.9,799,fit_hist_gradient_boosting,True,100.0
4171080J00000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,343.0,27.295947194099426,340.9877017736435,-315.7040528059006,99.41332413225757,101.13470666917726,100.0,136,81,22,22,0.4083218276500702,0.6888888888888889,799,fit_xgboost,True,101.13470666917726
41710M68K00000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,337.0,223.73560905121067,494.7582952181711,-113.26439094878933,146.81255050984305,248.531543979256,100.0,135,70,18,18,0.6560918024852209,0.8000000000000002,799,fit_random_forest,True,248.531543979256
41710M76M00000,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,116.0,39.01535964012146,136.6963722705841,-76.98464035987854,117.84170023326216,116.29884285318268,100.0,104,49,18,18,0.40817172825336456,0.7333333333333333,799,fit_xgboost,True,116.29884285318268
41710M82000000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,171.0,43.72373464160427,180.55024271112097,-127.27626535839573,105.58493725796546,116.41543339718103,100.0,135,72,18,18,0.6092850213898607,0.8000000000000002,799,fit_random_forest,True,116.41543339718103
4311052R71000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,23.0,69.57537531852722,88.57537531852722,46.57537531852722,385.1103274718575,173.75123171970762,100.0,58,23,18,18,0.3070412576198578,0.6888888888888889,799,fit_xgboost,True,173.75123171970762
4311078K00000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,10.0,5.983938694000244,15.338206350803375,-4.016061305999756,153.38206350803375,101.24705342146066,100.0,26,10,18,0,0.1086612418293953,0.6888888888888889,799,fit_xgboost,True,101.24705342146066
43110M75J80000-OP,croston_hist_gate_probsize,Croston HistGB gated probability size,9,162,40.0,27.57277525538312,49.566773060317274,-12.427224744616876,123.91693265079319,119.23900485203527,100.0,63,26,18,18,0.6950562349522862,0.8000000000000002,799,fit_hist_gradient_boosting,True,119.23900485203527
432006682227S,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,12.0,1.305457841604948,13.305457841604948,-10.694542158395052,110.8788153467079,100.0,100.0,10,4,18,0,0.03226958401501179,0.7333333333333333,799,fit_xgboost,True,100.0
4321052R5027N,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,9,162,130.0,61.55912113189697,140.816397190094,-68.44087886810303,108.32030553084154,107.30273295709334,100.0,127,72,21,21,0.638369619846344,0.8000000000000002,799,fit_xgboost,True,107.30273295709334
4321052S0039M,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,9,162,366.0,96.5726643204689,345.0359627008438,-269.4273356795311,94.2721209565147,95.20115496969055,91.98106288909912,139,98,162,10,0.33603544533252716,0.0,799,fit_xgboost,True,95.20115496969055
4321053R100CE,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,9,162,233.0,154.32317715883255,208.51557129621506,-78.67682284116745,89.49166150052149,98.07576342945642,80.70191860198975,155,97,162,78,0.4500652253627777,0.0,799,fit_xgboost,True,98.07576342945642
4321057M100BK,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,44.0,2.7311205863952637,46.438831865787506,-41.268879413604736,105.5427996949716,101.62038952112198,100.0,30,14,18,0,0.08946719765663147,0.6888888888888889,799,fit_xgboost,True,101.62038952112198
4321061J01ZBP,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,87.0,11.796595012148584,92.13766557547493,-75.20340498785143,105.90536273043095,101.80237635236553,100.0,91,38,18,0,0.4122272006381641,0.8000000000000002,799,fit_random_forest,True,101.80237635236553
4321064J01ZBP,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,46.0,7.305051028728485,49.36985111236572,-38.694948971271515,107.32576328775157,104.6690943363671,100.0,107,40,18,0,0.22969215363264084,0.6888888888888889,799,fit_xgboost,True,104.6690943363671
4321068LA0ZA8,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,9,162,201.0,202.82924050092697,150.7006544470787,1.8292405009269714,74.975449973671,87.16517461062986,71.92036092281342,158,108,162,117,0.5113604068756104,0.0,799,fit_xgboost,True,87.16517461062986
4321071L91QC8,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,50.0,3.201919347047806,52.86101084947586,-46.798080652952194,105.72202169895172,102.31437452814795,100.0,22,8,18,0,0.1329318881034851,0.6888888888888889,799,fit_xgboost,True,102.31437452814795
4321078K6027N,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,12.0,10.769338607788086,21.60402548313141,-1.230661392211914,180.03354569276175,105.69003985987769,100.0,36,12,18,0,0.210239477455616,0.6888888888888889,799,fit_xgboost,True,105.69003985987769
4321079K510BK,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,55.0,13.113040745258331,65.27220469713211,-41.88695925474167,118.67673581296748,103.13318997473266,100.0,67,27,18,0,0.3277425467967987,0.6888888888888889,799,fit_xgboost,True,103.13318997473266
4321080S6027N,croston_hist_gate_probsize,Croston HistGB gated probability size,9,144,25.0,14.031531251157027,35.86018313442427,-10.968468748842973,143.44073253769707,99.91648926357578,100.0,36,13,9,9,0.3222253852743365,0.8437500000000002,799,fit_hist_gradient_boosting,True,99.91648926357578
43210M55R6027N,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,346.0,73.44473846088567,336.8887312985829,-272.5552615391143,97.36668534641126,106.77919967746917,100.0,153,103,18,18,0.7434317960841998,0.8000000000000002,799,fit_random_forest,True,106.77919967746917
43210M55RH1QC8,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,214.0,25.03687802891001,214.7647122211286,-188.96312197109,100.35734215940589,101.87821040264818,100.0,143,95,18,18,0.5929516112346392,0.8000000000000002,799,fit_random_forest,True,101.87821040264818
43210M62S0009L,croston_hist_gate_probsize,Croston HistGB gated probability size,9,162,39.0,8.25295079988993,45.59754493818864,-30.747049200110073,116.91678189279138,100.5654400591145,100.0,19,7,18,0,0.14114674191627266,0.8000000000000002,799,fit_hist_gradient_boosting,True,100.5654400591145
43210M62S620CB,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,9,159,300.0,146.55113172531128,256.7878956794739,-153.44886827468872,85.59596522649129,96.00086350560399,84.37828868627548,157,102,159,67,0.530527651309967,0.0,799,fit_xgboost,True,96.00086350560399
43210M68K1109L,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,181.0,45.395399254948025,179.78328495242147,-135.60460074505198,99.32778174166931,107.52032891803604,100.0,139,77,18,18,0.6737531061395361,0.8000000000000002,799,fit_random_forest,True,107.52032891803604
43210M74T50QC8,croston_hist_gate_probsize,Croston HistGB gated probability size,8,99,70.0,0.0,70.0,-70.0,100.0,100.0,100.0,89,45,0,0,0.27264592574328395,0.9000000000000004,799,fit_hist_gradient_boosting,True,100.0
43210M76M5127N,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,65.0,25.436594307422638,76.43659430742264,-39.56340569257736,117.5947604729579,113.54681641260782,100.0,125,65,19,18,0.42631895840168,0.7333333333333333,799,fit_xgboost,True,113.54681641260782
43210M76T50QC8,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,9,132,94.0,87.88005191087723,100.19570362567902,-6.119948089122772,106.5911740698713,91.31894708700885,85.26616096496582,94,59,132,6,0.38687437772750854,0.0,799,fit_xgboost,True,91.31894708700885
43210M79G5339M,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,316.0,56.69833642244339,300.3546264767647,-259.3016635775566,95.04893242935592,100.6131797926789,100.0,157,120,39,22,0.5505169630050659,0.6888888888888889,799,fit_xgboost,True,100.6131797926789
43210M83P0027N,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,72.0,24.75963866710663,77.08531558513641,-47.24036133289337,107.06293831268947,106.5144074240736,100.0,136,61,18,18,0.37222880125045776,0.7333333333333333,799,fit_xgboost,True,106.5144074240736
4325065DA1C48,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,63.0,6.969434536850278,67.77078750202699,-56.03056546314973,107.572678574646,101.0050818657045,100.0,85,41,18,0,0.2205778518219915,0.8000000000000002,799,fit_random_forest,True,101.0050818657045
4325079P00ZH1,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,107.0,48.08619318072384,127.3508912606902,-58.91380681927616,119.01952454270112,104.08630898748035,100.0,110,52,18,18,0.6937142365374832,0.8000000000000002,799,fit_random_forest,True,104.08630898748035
43250M53M0027N,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,216.0,3.416835516691208,219.4168355166912,-212.5831644833088,101.58186829476445,100.0,100.0,18,6,18,0,0.05375552736222744,0.7333333333333333,799,fit_xgboost,True,100.0
43250M53T0027N,croston_hist_gate_probsize,Croston HistGB gated probability size,7,75,112.0,0.0,112.0,-112.0,100.0,100.0,100.0,70,46,0,0,0.1844089057174143,0.9000000000000004,799,fit_hist_gradient_boosting,True,100.0
43250M68K1027N,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,65.0,50.142640590667725,86.25580024719238,-14.857359409332275,132.70123114952673,134.17939803609445,100.0,87,48,27,27,0.4748014509677887,0.6888888888888889,799,fit_xgboost,True,134.17939803609445
43250M68K2027N,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,9,162,184.0,105.62077045440674,206.21712589263916,-78.37922954559326,112.07452494165172,122.61933930215189,100.0,156,100,23,23,0.7824400067329407,0.8000000000000002,799,fit_xgboost,True,122.61933930215189
43250M74L0027N,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,250.0,77.1216634020173,272.7725081086307,-172.8783365979827,109.10900324345228,116.7460183956953,100.0,161,108,18,18,0.6806891906883011,0.8000000000000002,799,fit_random_forest,True,116.7460183956953
43250M74L1027N,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,67.0,39.54136836528778,83.99351489543915,-27.45863163471222,125.36345506781963,122.73242448606798,100.0,93,49,18,18,0.42947277426719666,0.7333333333333333,799,fit_xgboost,True,122.73242448606798
