sku_id,model_key,model,fold_count,backtest_rows,actual_total,forecast_total,absolute_error,bias,horizon_wmape_percent,mean_rolling_3m_wmape_percent,median_rolling_3m_wmape_percent,valid_rolling_3m_windows,actual_positive_months,forecast_positive_months_gt_0,forecast_positive_months_gt_1,median_occurrence_probability,mean_probability_threshold,feature_count,fit_status,wmape_valid,selection_score
7182163J00000,croston_hist_gate_probsize,Croston HistGB gated probability size,9,162,126.0,47.13546387062815,147.7486525173358,-78.86453612937186,117.2608353312189,138.96587729591712,100.0,115,64,18,18,0.6129243293682893,0.8000000000000002,799,fit_hist_gradient_boosting,True,138.96587729591712
7182163J00000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,126.0,38.521354142796305,140.1357058578467,-87.4786458572037,111.2188141728942,126.01034493656829,100.0,115,64,18,18,0.6287902267747716,0.8000000000000002,799,fit_random_forest,True,126.01034493656829
7182163J00000,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,9,162,126.0,165.2056743502617,162.4497473835945,39.20567435026169,128.92837093936072,132.62258728476868,99.84135031700134,115,64,162,74,0.5492160320281982,0.0,799,fit_xgboost,True,132.62258728476868
7182163J00000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,126.0,54.159020125865936,129.2234850525856,-71.84097987413406,102.55832147030603,120.16145956604707,100.0,115,64,39,38,0.5492160320281982,0.6888888888888889,799,fit_xgboost,True,120.16145956604707
7182163J00000,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,9,162,126.0,40.736154556274414,142.2099151611328,-85.26384544372559,112.86501203264508,130.13474401035663,100.0,115,64,18,18,0.5492160320281982,0.8000000000000002,799,fit_xgboost,True,130.13474401035663
7182163J00000,croston_xgb_d3_gate_probsize,Croston XGBoost depth3 gated probability size,9,162,126.0,32.52142280340195,134.00656896829605,-93.47857719659805,106.35441981610798,118.23386483510417,100.0,115,64,19,18,0.5900192260742188,0.7333333333333333,799,fit_xgboost,True,118.23386483510417
71821M60M00000,croston_hist_gate_probsize,Croston HistGB gated probability size,9,162,81.0,28.757455970548033,94.91585210966028,-52.24254402945197,117.18006433291393,104.46902739045072,100.0,106,53,18,18,0.3086468804339071,0.8000000000000002,799,fit_hist_gradient_boosting,True,104.46902739045072
71821M60M00000,croston_rf_gate_probsize,Croston Random Forest gated probability size,9,162,81.0,26.574140463884955,92.6180329595181,-54.42585953611505,114.34325056730628,102.17145456641056,100.0,106,53,18,18,0.42354337438247575,0.8000000000000002,799,fit_random_forest,True,102.17145456641056
71821M60M00000,croston_xgb_d2_expected,Croston XGBoost depth2 expected value,9,162,81.0,102.68993839621544,115.94713613390923,21.68993839621544,143.14461251099905,108.27359045451541,108.87733747561774,106,53,162,4,0.29324886202812195,0.0,799,fit_xgboost,True,108.27359045451541
71821M60M00000,croston_xgb_d2_gate_probsize,Croston XGBoost depth2 gated probability size,9,162,81.0,14.00635451078415,85.56565779447556,-66.99364548921585,105.63661456108093,99.22173359202888,100.0,106,53,18,0,0.29324886202812195,0.6888888888888889,799,fit_xgboost,True,99.22173359202888
71821M60M00000,croston_xgb_d2_gate_size,Croston XGBoost depth2 gated size,9,162,81.0,46.431904792785645,109.43190479278564,-34.568095207214355,135.10111702813043,114.46994486844764,100.0,106,53,18,18,0.29324886202812195,0.8000000000000002,799,fit_xgboost,True,114.46994486844764
