sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort
021620616A000,8.0,7.699388663973888,10.586700374394937,1.7644500623991561,1.1428571428571428,132.3337546799367,1.5438938045992616,occasional_a
0911912007000,74.0,7.476456711989308,67.28186893526029,11.213644822543381,17.0,90.9214445071085,0.6596261660319636,occasional_a
0915912079000,0.0,8.830252333804404,8.830252333804404,1.4717087223007341,3.0,,0.4905695741002447,occasional_a
0916435003000,3.0,8.677051414540466,5.677051414540467,0.9461752357567446,3.7142857142857135,189.2350471513489,0.2547394865498928,occasional_a
0928948004000,3.0,7.9001132986140785,5.016855610767864,0.8361426017946441,4.142857142857143,167.22852035892882,0.20182752457112096,occasional_a
09409063095ES,2.0,9.942225935098971,8.915403581324314,1.4859005968873857,16.142857142857142,445.77017906621575,0.09204693963019205,occasional_a
1161073K00000,1.0,11.547217682447737,10.547217682447737,1.7578696137412895,5.714285714285714,1054.7217682447738,0.30762718240472564,occasional_a
7171584A00ZM2,0.0,9.960957669157816,9.960957669157816,1.6601596115263026,5.714285714285714,,0.290527932017103,occasional_a
7171754GA0000,0.0,8.63615363463533,8.63615363463533,1.4393589391058883,2.4285714285714284,,0.5926772102200717,occasional_a
7181165DD1799,1.0,8.181827762063968,7.181827762063969,1.196971293677328,2.142857142857143,718.1827762063969,0.5585866037160864,occasional_a
7287078A33000,2.0,11.344851357096783,9.344851357096783,1.557475226182797,3.4285714285714284,467.24256785483914,0.4542636076366492,occasional_a
76237M70F005PK,1.0,9.920146080286385,8.920146080286385,1.486691013381064,11.714285714285714,892.0146080286385,0.12691264748374936,occasional_a
0914806007000,12.0,3.5703198178242843,14.90964051205773,2.4849400853429553,3.142857142857143,124.24700426714776,0.7906627544273039,occasional_b
0940910318000,6.0,9.385470773619627,14.156573075863655,2.3594288459772756,5.571428571428571,235.94288459772758,0.42348722876515205,occasional_b
1161061M01000,2.0,5.604171665140206,5.098912863778144,0.8498188106296906,1.4285714285714286,254.94564318890718,0.5948731674407833,occasional_b
3565050J10000,1.0,3.3283745337728936,3.6678075581608685,0.611301259693478,0.5714285714285714,366.78075581608687,1.0697772044635867,occasional_b
3882165J00000,5.0,1.41036518965745,5.194022125239172,0.8656703542065287,1.1428571428571428,103.88044250478345,0.7574615599307126,occasional_b
