base_model_key,variant_id,variant_mode,calibration_scale,all_sku_count,valid_positive_sku_count,under_50_skus,under_70_skus,under_100_skus,under_50_share,under_70_share,under_100_share,median_sku_block_wmape,p75_sku_block_wmape,median_sku_block_mase,portfolio_block_wmape,actual_total,forecast_total,bias_pct,abs_bias_pct,cohort,selected_champion
block_direct_d2_tweedie,block_direct_d2_tweedie__direct__p1.00__none__b0.00__s0.75,direct,0.75,215,215,102,144,188,0.4744186046511628,0.6697674418604651,0.8744186046511628,52.65697240829469,83.00203142066798,0.34505041745992804,60.316466158714846,1725.0,1432.8674021959305,-16.93522306110548,16.93522306110548,recurring_a,True
block_hurdle_d2_sqrt_log,block_hurdle_d2_sqrt_log__expected__p1.00__none__b0.00__s0.75,expected,0.75,110,104,42,53,69,0.40384615384615385,0.5096153846153846,0.6634615384615384,69.30073002974191,109.71740782260895,0.23485603462966081,74.47104147315895,274.0,271.67983001470566,-0.8467773668957452,0.8467773668957452,recurring_b,True
