sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase
083313124A000,1.0,2.8607556521892548,3.103729695081711,0.5172882825136185,1.7142857142857142,310.3729695081711,0.3017514981329441
0915918022000,22.0,11.63668668270111,13.92489206790924,2.3208153446515403,6.076923076923077,63.29496394504201,0.38190632253759527
0928017002000,61.0,26.02058982849121,43.16404342651367,7.194007237752278,15.76923076923077,70.76072692871094,0.4562053370281932
0928022020000,12.0,3.0685333013534546,10.038702011108398,1.6731170018513997,1.6666666666666667,83.65585009256999,1.0038702011108398
0928056004000,30.0,17.275017499923706,25.099493741989136,4.183248956998189,17.307692307692307,83.66497913996379,0.24169882862656206
0928326016000,31.0,13.133656859397888,22.724788308143616,3.787464718023936,11.307692307692308,73.30576873594715,0.3349458594170827
0928340021000,93.0,20.42315411567688,72.57684588432312,12.09614098072052,11.23076923076923,78.03961923045497,1.0770536489682656
0928340027000,49.0,16.296767950057983,37.170660734176636,6.195110122362773,7.615384615384615,75.85849129423804,0.8134993089971319
0928345012000,34.0,11.86211133003235,23.956408977508545,3.9927348295847573,5.230769230769231,70.4600264044369,0.763316952714733
0928906003000,580.0,88.80446147918701,491.195538520813,81.86592308680217,50.92307692307692,84.68888595186431,1.607638973003668
0932010024000,44.0,18.487101793289185,37.93015742301941,6.321692903836568,6.769230769230769,86.20490323413502,0.9338864517031293
0938019004000,3.0,3.715916335582733,3.8502978682518005,0.6417163113753,2.076923076923077,128.34326227506003,0.3089745202918111
0940307333000,5.0,4.9346320033073425,4.624186933040619,0.7706978221734365,5.538461538461538,92.48373866081238,0.1391537734479816
09403M07311000,28.0,9.126503109931946,22.433646321296692,3.7389410535494485,5.230769230769231,80.12016543320247,0.7147975543550417
09409063145PK,71.0,9.459696531295776,78.16657543182373,13.027762571970621,20.33333333333333,110.09376821383624,0.6407096346870799
0940907332000,14.0,61.452260971069336,47.452260971069336,7.90871016184489,56.76923076923077,338.9447212219238,0.13931332263412408
0940908327000,81.0,59.780640602111816,47.44161891937256,7.906936486562093,35.07692307692308,58.56989990045995,0.22541704895900702
09409M07L025PK,1.0,69.95625400543213,68.95625400543213,11.492709000905355,39.91666666666666,6895.625400543213,0.28791755325858936
09409M15L01000,176.0,66.90536212921143,136.26156902313232,22.71026150385539,65.15384615384616,77.42134603587064,0.34856363583249117
0947112236000,0.0,17.346285581588745,17.346285581588745,2.8910475969314575,1.875,,1.5418920516967773
09471M12182000,6.0,13.609522819519043,13.885379791259766,2.314229965209961,4.461538461538462,231.4229965209961,0.5187067163401636
11610M65L00000,8.0,12.2973952293396,8.029422283172607,1.3382370471954346,6.769230769230769,100.36777853965759,0.19769410924478012
11610M67P10000,13.0,11.005733013153076,9.319290399551392,1.5532150665918987,4.230769230769231,71.68684922731839,0.3671235611944488
11610M76M00000,13.0,8.413567185401917,5.663844704627991,0.9439741174379984,2.8461538461538463,43.56803618944608,0.33166658180254
11610M79G50000,3.0,8.655292391777039,6.669300436973572,1.1115500728289287,7.3076923076923075,222.31001456578574,0.1521068520713271
11620M68K00000,11.0,4.66506153345108,8.853794395923615,1.4756323993206024,6.923076923076923,80.48903996294194,0.21314690212408702
11620M79F40000,4.0,8.19502055644989,6.442537188529968,1.0737561980883281,6.538461538461538,161.0634297132492,0.1642215361782149
11710M65L00000,5.0,13.020212173461916,9.212619781494142,1.5354366302490237,4.0,184.25239562988287,0.3838591575622559
11710M68K00000,39.0,5.586281597614288,33.41371840238571,5.568953067064285,11.384615384615383,85.67620103175824,0.48916479643132244
11710M76M00000,19.0,11.548252701759338,10.01848828792572,1.66974804798762,5.076923076923077,52.72888572592484,0.3288897670278646
11710M79F80000,4.0,8.209866642951965,5.127681374549866,0.8546135624249777,3.583333333333333,128.19203436374664,0.23849680811859844
1428180JA0000,20.0,13.635109663009644,11.239925622940063,1.8733209371566772,5.307692307692308,56.19962811470032,0.3529445243918377
15910M79GB1000,10.0,12.686164021492004,10.401149153709412,1.7335248589515686,6.230769230769231,104.01149153709412,0.27822003909099247
15910M79GC0000,30.0,4.771813154220581,26.678472876548767,4.446412146091461,7.461538461538462,88.92824292182922,0.5959109061772061
1711279P01000,4.0,3.865731954574585,2.2190250158309937,0.36983750263849896,2.1538461538461537,55.47562539577484,0.17171026908216025
1770054P30000,11.0,6.042021632194519,5.501945376396179,0.9169908960660299,3.3846153846153846,50.01768523996527,0.2709291283831452
1770079P21000,6.0,7.079673767089844,3.2807881832122803,0.54679803053538,3.3846153846153846,54.679803053538,0.16155396356727136
1770081P00000,9.0,5.742082715034485,3.7074156999588013,0.6179026166598002,3.0,41.193507777320015,0.20596753888660005
17700M60M00000,4.0,10.016665935516357,6.016665935516357,1.0027776559193928,7.769230769230769,150.41664838790894,0.12907039135596146
17700M67L00000,9.0,11.411490440368652,8.589213371276855,1.4315355618794758,5.6923076923076925,95.4357041252984,0.25148597708693493
17700M67P00000,16.0,12.056416988372803,8.504793643951416,1.417465607325236,4.0,53.15496027469635,0.354366401831309
17700M79F02000,4.0,4.409145832061768,3.7606539726257324,0.6267756621042887,2.769230769230769,94.01634931564331,0.22633565575988204
17760M67P00000,10.0,9.050140142440796,4.628624677658081,0.7714374462763468,1.9230769230769231,46.28624677658081,0.4011474720637003
1781254G00000,23.0,8.527484774589539,14.472515225410461,2.4120858709017434,4.615384615384615,62.92397924091505,0.5226186053620444
17861M68P00000,14.0,10.815430283546448,10.08004605770111,1.6800076762835185,4.0,72.00032898357937,0.42000191907087964
17878M74L00000,13.0,9.129201054573059,10.05722439289093,1.6762040654818218,3.615384615384616,77.36326456069946,0.4636309117290145
17920M76M00000,42.0,14.64714789390564,27.406125783920288,4.567687630653381,7.076923076923077,65.25268043790545,0.6454341217227604
1793163J01000,16.0,5.034396648406982,13.573845863342285,2.262307643890381,3.9166666666666665,84.83653664588928,0.5776104622698846
17931M71P00000,9.0,11.720097780227661,4.8659961223602295,0.810999353726705,4.384615384615385,54.06662358178033,0.18496476488503796
1793276G00000,7.0,4.565336048603058,6.640896260738373,1.1068160434563954,2.6923076923076925,94.86994658197675,0.4111031018552325
27431M79F00000,16.0,13.56582522392273,9.936363935470581,1.6560606559117634,5.307692307692308,62.10227459669113,0.31201142792540465
2811380J015PK,12.0,10.309399962425232,7.655781626701355,1.2759636044502258,2.923076923076923,63.79818022251129,0.4365138646803404
2818084A20000,2.0,4.229930877685547,2.885530471801758,0.48092174530029297,1.4615384615384617,144.2765235900879,0.32905172046862147
33690M60M00000,12.0,10.104292750358582,8.175052046775818,1.3625086744626362,5.0,68.12543372313182,0.27250173489252727
3512052R21000,3.0,7.87083625793457,5.780637741088867,0.9634396235148112,3.1538461538461537,192.68792470296225,0.30548085623640353
3512052S10000,76.0,13.76470184326172,62.23529815673828,10.372549692789713,2.6153846153846154,81.88855020623458,3.965974882537243
3512062R60000,5.0,4.159362375736237,4.899296820163727,0.8165494700272878,1.3846153846153846,97.98593640327454,0.5897301727974856
3512080G21000,6.0,5.308871030807495,2.3260174989700317,0.38766958316167194,3.923076923076923,38.7669583161672,0.09881773688434775
35121M66L10000,8.0,8.478846549987793,4.900081396102905,0.8166802326838175,3.4615384615384617,61.251017451286316,0.23592984499754727
3515365J00000,20.0,11.84255838394165,11.92987060546875,1.988311767578125,9.846153846153848,59.64935302734375,0.20193791389465326
35153M59K20000,19.0,17.098021745681763,13.923297643661499,2.3205496072769165,12.923076923076923,73.28051391400788,0.17956633865833282
35153M75L00000,16.0,17.891774654388428,16.223649501800537,2.703941583633423,5.076923076923077,101.39780938625336,0.5325945543520378
3532052R20000,3.0,5.109213054180145,6.170721113681793,1.0284535189469655,2.923076923076923,205.6907037893931,0.3518393617450145
3532077R10000,14.0,9.298826098442078,5.951706528663635,0.9919510881106058,2.75,42.51218949045454,0.36070948658567487
35321M60M10000,17.0,11.073989748954773,10.789443612098694,1.798240602016449,3.8461538461538463,63.46731536528643,0.46754255652427673
35321M66L10000,9.0,5.635646641254425,3.807901084423065,0.6346501807371775,4.230769230769231,42.31001204914517,0.15000822453787832
3550065P02000,6.0,11.41392707824707,8.318073272705078,1.3863455454508464,4.230769230769231,138.63455454508463,0.32768167437929097
3552686R20000,22.0,9.75441575050354,12.24558424949646,2.04093070824941,2.833333333333333,55.661746588620275,0.7203284852644978
35603M79G30000,5.0,4.462613165378571,1.8195201754570007,0.3032533625761668,3.076923076923077,36.390403509140015,0.0985573428372542
3560461J10000,14.0,6.665566384792328,14.428602993488312,2.404767165581385,2.1666666666666665,103.06144995348794,1.1098925379606395
35650M60M00000,5.0,5.945833325386047,5.214235901832581,0.8690393169720968,2.6923076923076925,104.28471803665161,0.3227860320182074
35651M79M00000,3.0,11.129578828811646,8.319280862808228,1.3865468104680378,2.6153846153846154,277.3093620936076,0.5301502510613085
35671M79G30000,12.0,7.772916793823242,7.9784815311431885,1.329746921857198,3.3846153846153846,66.48734609285991,0.3928797723668994
35671M79G40000,3.0,8.799049615859985,7.019070148468018,1.1698450247446697,3.615384615384616,233.96900494893393,0.3235741557804405
3570186R00000,21.0,9.431923747062683,12.686879277229309,2.114479879538218,2.6923076923076925,60.41371084394909,0.785378240971338
3570273R10000,6.0,4.042759299278259,3.481651186943054,0.5802751978238424,1.8,58.02751978238424,0.32237510990213464
3591075F31000,14.0,11.810856223106384,10.201233506202698,1.7002055843671162,3.5,72.86595361573356,0.48577302410489037
35910M74L01000,22.0,11.909489512443542,10.090510487556458,1.6817517479260762,5.6923076923076925,45.86595676162026,0.29544287463566204
36230M70CA1000,2.0,2.9192614555358887,3.2346670627593994,0.5391111771265665,1.1538461538461535,161.73335313796997,0.46722968684302446
3627479P01000,12.0,8.1198171377182,7.106225848197937,1.1843709746996562,3.3076923076923075,59.21854873498281,0.35806564351384956
3641054G01000,9.0,12.06162703037262,9.965949177742004,1.6609915296236675,2.076923076923077,110.73276864157782,0.7997366624113954
3641063J02000,4.0,11.143339395523071,7.143339395523071,1.190556565920512,2.8461538461538463,178.58348488807678,0.4183036582963961
36410M67K10000,31.0,11.089205265045166,19.910794734954834,3.318465789159139,6.461538461538462,64.22837011275753,0.5135720864174859
3658354P01000,19.0,11.763980865478516,9.040194511413574,1.5066990852355957,5.230769230769231,47.57997111270302,0.28804541335386386
37019M79MK0000,5.0,5.800790727138519,6.612339437007904,1.1020565728346507,3.888888888888889,132.24678874015808,0.28338597587176734
37145M55B21000,14.0,12.424898982048035,9.211345791816713,1.5352242986361189,4.769230769230769,65.7953270844051,0.32190186906886364
37145M56R20000,3.0,4.914921820163727,5.976696312427521,0.9961160520712534,2.4615384615384617,199.2232104142507,0.4046721461539467
37145M66L00000,10.0,7.573132395744324,5.570099472999573,0.9283499121665955,1.7692307692307692,55.70099472999573,0.5247195155724236
37736M58R00000,10.0,8.849530458450317,3.466351270675659,0.5777252117792765,2.583333333333333,34.66351270675659,0.22363556585004254
3773773R00Z2S,7.0,8.917348146438599,3.7044317722320557,0.6174052953720093,5.0,52.92045388902937,0.12348105907440185
38315M68K00000,8.0,3.56551331281662,5.509016573429108,0.9181694289048513,2.3846153846153846,68.86270716786385,0.38503879276655056
38340M51K42000,35.0,13.490988969802856,21.509011030197144,3.584835171699524,3.1538461538461537,61.454317229134695,1.1366550544413125
3845062R00000,9.0,5.068963170051575,7.640178203582764,1.2733630339304607,1.3846153846153846,84.89086892869737,0.9196510800608882
3845071L10000,15.0,11.585469245910645,8.262467622756958,1.3770779371261597,3.3846153846153846,55.08311748504639,0.40686393596909265
38450M79M00000,16.0,9.153312087059021,12.011488318443298,2.0019147197405496,3.3076923076923075,75.07180199027061,0.6052300315494685
38452M65L00000,17.0,13.074096441268923,6.397906541824341,1.0663177569707234,4.307692307692308,37.634744363672596,0.24753805072534646
38821M67P00000,16.0,8.160238146781921,9.669835686683655,1.6116392811139424,2.3846153846153846,60.43647304177284,0.6758487307897177
3925061J00000,7.0,8.11912739276886,3.5360480546951294,0.5893413424491882,2.6153846153846154,50.51497220993042,0.22533639564233668
