trial_id,recipe,candidate_id,architecture,all_skus,positive_skus,under_50,under_70,under_100,median_wmape,p75_wmape,median_mase,portfolio_wmape,actual_total,forecast_total,bias_pct,abs_bias,cohort
hurdle_d2_full_log__w18,soft__p0.50__t0.00__s1.00__none__b0.00,hurdle_d2_full_log__w18__soft__p0.50__t0.00__s1.00__none__b0.00,hurdle,215,215,88,178,214,54.3104716812083,65.86886910230697,0.4902108171928883,58.992925548743465,6830.0,4118.53260563553,-39.69937619860132,39.69937619860132,recurring_a
hurdle_d2_full_log__w24,soft__p0.50__t0.00__s1.00__none__b0.00,hurdle_d2_full_log__w24__soft__p0.50__t0.00__s1.00__none__b0.00,hurdle,215,215,92,175,213,53.766794501348954,67.28589759712094,0.4655734174546917,57.53651861720873,6830.0,4463.084155944539,-34.65469757035814,34.65469757035814,recurring_a
hurdle_d2_full_log__w30,soft__p0.75__t0.00__s1.00__sba__b0.25,hurdle_d2_full_log__w30__soft__p0.75__t0.00__s1.00__sba__b0.25,hurdle,215,215,98,174,214,52.95468458203724,66.17024894262588,0.4489947224867494,55.90185107328459,6830.0,5105.579019569091,-25.247744955064558,25.247744955064558,recurring_a
hurdle_d2_full_log__w36,soft__p0.75__t0.00__s1.00__sba__b0.25,hurdle_d2_full_log__w36__soft__p0.75__t0.00__s1.00__sba__b0.25,hurdle,215,215,95,172,214,52.05489835843583,66.17689289162345,0.45230645235746825,55.95580823325568,6830.0,5080.768123707237,-25.61100843766857,25.61100843766857,recurring_a
hurdle_d2_full_log__w48,soft__p0.75__t0.00__s1.00__sba__b0.25,hurdle_d2_full_log__w48__soft__p0.75__t0.00__s1.00__sba__b0.25,hurdle,215,215,95,172,214,52.05489835843583,66.17689289162345,0.45230645235746825,55.95580823325568,6830.0,5080.768123707237,-25.61100843766857,25.61100843766857,recurring_a
hurdle_d2_long_sqrt_log__w18,soft__p1.25__t0.00__s1.00__none__b0.00,hurdle_d2_long_sqrt_log__w18__soft__p1.25__t0.00__s1.00__none__b0.00,hurdle,215,215,94,177,213,52.40027946662033,65.9505638800448,0.4852553255613788,58.982851218993964,6830.0,4282.141159899877,-37.30393616544837,37.30393616544837,recurring_a
hurdle_d2_long_sqrt_log__w24,soft__p0.75__t0.00__s0.75__none__b0.00,hurdle_d2_long_sqrt_log__w24__soft__p0.75__t0.00__s0.75__none__b0.00,hurdle,215,215,85,174,214,54.09906458439352,67.07215481395392,0.4689957868861651,59.36878970195467,6830.0,3978.3774669114914,-41.75142801008065,41.75142801008065,recurring_a
hurdle_d2_long_sqrt_log__w30,soft__p0.50__t0.00__s0.75__none__b0.00,hurdle_d2_long_sqrt_log__w30__soft__p0.50__t0.00__s0.75__none__b0.00,hurdle,215,215,89,173,214,53.24791105363576,66.30854850488242,0.48477519342770503,58.12050592469586,6830.0,4114.760578232286,-39.75460353979083,39.75460353979083,recurring_a
hurdle_d2_long_sqrt_log__w36,soft__p0.50__t0.00__s0.75__none__b0.00,hurdle_d2_long_sqrt_log__w36__soft__p0.50__t0.00__s0.75__none__b0.00,hurdle,215,215,90,171,214,53.79037403183791,66.6085450811584,0.4876800781212094,58.53986120601414,6830.0,4061.9602645281,-40.52766816210688,40.52766816210688,recurring_a
hurdle_d2_long_sqrt_log__w48,soft__p0.50__t0.00__s0.75__none__b0.00,hurdle_d2_long_sqrt_log__w48__soft__p0.50__t0.00__s0.75__none__b0.00,hurdle,215,215,90,171,214,53.79037403183791,66.6085450811584,0.4876800781212094,58.53986120601414,6830.0,4061.9602645281,-40.52766816210688,40.52766816210688,recurring_a
hurdle_d2_none_log__w18,soft__p0.75__t0.00__s0.75__none__b0.00,hurdle_d2_none_log__w18__soft__p0.75__t0.00__s0.75__none__b0.00,hurdle,215,215,91,176,213,53.90748768578051,65.00464743909889,0.48791430695385124,58.6215896726445,6830.0,4199.606384196825,-38.512351622301246,38.512351622301246,recurring_a
hurdle_d2_none_log__w24,soft__p0.75__t0.00__s0.75__none__b0.00,hurdle_d2_none_log__w24__soft__p0.75__t0.00__s0.75__none__b0.00,hurdle,215,215,92,173,213,52.148642476637775,66.71675652347741,0.4698725731230255,57.6376765112909,6830.0,4429.720647736754,-35.14318231717784,35.14318231717784,recurring_a
hurdle_d2_none_log__w30,soft__p0.50__t0.00__s0.75__none__b0.00,hurdle_d2_none_log__w30__soft__p0.50__t0.00__s0.75__none__b0.00,hurdle,215,215,95,172,214,53.019617623139716,66.3304782069546,0.46097464550167433,57.44939728189764,6830.0,4399.136885209327,-35.59096800571995,35.59096800571995,recurring_a
hurdle_d2_none_log__w36,soft__p0.75__t0.00__s0.75__none__b0.00,hurdle_d2_none_log__w36__soft__p0.75__t0.00__s0.75__none__b0.00,hurdle,215,215,91,173,214,53.33897829010556,67.86611132568311,0.46664908294873086,58.00056459560445,6830.0,4294.4692588500275,-37.12343691288393,37.12343691288393,recurring_a
hurdle_d2_none_log__w48,soft__p0.75__t0.00__s0.75__none__b0.00,hurdle_d2_none_log__w48__soft__p0.75__t0.00__s0.75__none__b0.00,hurdle,215,215,91,173,214,53.33897829010556,67.86611132568311,0.46664908294873086,58.00056459560445,6830.0,4294.4692588500275,-37.12343691288393,37.12343691288393,recurring_a
hurdle_d2_sqrt_log__w18,soft__p0.50__t0.00__s0.75__none__b0.00,hurdle_d2_sqrt_log__w18__soft__p0.50__t0.00__s0.75__none__b0.00,hurdle,215,215,79,176,214,55.369117412174774,65.84808481252676,0.488302606518462,59.96383460989293,6830.0,3915.959290981169,-42.66531052736209,42.66531052736209,recurring_a
hurdle_d2_sqrt_log__w24,soft__p0.50__t0.00__s0.75__none__b0.00,hurdle_d2_sqrt_log__w24__soft__p0.50__t0.00__s0.75__none__b0.00,hurdle,215,215,86,172,212,53.470093680201494,65.67511968164261,0.4733105822188977,58.40993825754133,6830.0,4193.209119529631,-38.606015819478316,38.606015819478316,recurring_a
