sku_id,actual_total,forecast_total,absolute_error,mean_absolute_error,block_naive_scale,wmape,mase,cohort,top_expert,top_expert_weight,effective_experts
27431M79F00000,16.0,12.656632615888146,9.977044551655204,1.6628407586092007,3.4444444444444446,62.35652844784503,0.4827602202413808,recurring_a,candidate_07,0.5210024396261109,1.9964773955561004
2811380J015PK,12.0,11.491299771067327,7.523850340734996,1.253975056789166,3.0,62.6987528394583,0.4179916855963887,recurring_a,candidate_11,0.506007345761308,1.999711336044687
33690M60M00000,12.0,10.827243476303428,8.183962229992876,1.3639937049988127,4.666666666666667,68.19968524994063,0.2922843653568884,recurring_a,candidate_08,0.5011280466307988,1.9999898201382051
3512052R21000,3.0,8.529334135534633,6.497765291173116,1.082960881862186,3.0,216.5921763724372,0.3609869606207287,recurring_a,candidate_09,0.5043705232112924,1.9998471998897054
3512052S10000,76.0,15.169961701138256,60.830038298861744,10.138339716476958,3.3333333333333335,80.03952407744967,3.0415019149430873,recurring_a,candidate_12,0.5771215361698981,1.953523859656517
35121M66L10000,8.0,9.800334289701478,5.3888160235027085,0.8981360039171181,2.7777777777777777,67.36020029378386,0.32332896141016254,recurring_a,candidate_08,0.5121409829081703,1.9988214671514948
3515365J00000,20.0,11.714181209566227,12.06795753306277,2.0113262555104616,10.555555555555555,60.33978766531385,0.1905466978904648,recurring_a,candidate_12,0.5226264714499856,1.9959127123832467
35153M59K20000,19.0,17.857933182737572,13.799560183417814,2.299926697236302,12.11111111111111,72.62926412325164,0.18990220435896074,recurring_a,candidate_11,0.500734906060834,1.9999956793139877
35153M75L00000,16.0,17.035585713505597,15.82692976087226,2.6378216268120434,5.555555555555555,98.91831100545161,0.4748078928261678,recurring_a,candidate_12,0.543771875167361,1.9847887610935955
3532077R10000,14.0,8.40681561490719,6.470918240409265,1.0784863734015442,2.75,46.220844574351894,0.39217686305510696,recurring_a,candidate_01,0.500076871923751,1.9999999527256602
35321M60M10000,17.0,11.251151387583864,10.878825849315303,1.8131376415525506,2.888888888888889,63.99309323126649,0.6276245682297291,recurring_a,candidate_12,0.5040641553728717,1.999867869858605
3550065P02000,6.0,11.87056695581724,8.334127415429005,1.3890212359048342,5.444444444444445,138.90212359048343,0.2551263494519083,recurring_a,candidate_11,0.5075369113391404,1.9995456629742454
3552686R20000,22.0,10.233406714797868,11.76659328520213,1.9610988808670218,3.111111111111111,53.48451493273695,0.630353211707257,recurring_a,candidate_10,0.5052895895109141,1.9997761869913826
35651M79M00000,3.0,9.705753159501947,7.486168316958953,1.2476947194931587,1.4444444444444444,249.53894389863174,0.8637886519568022,recurring_a,candidate_07,0.5045298184481454,1.9998358594307837
35671M79G30000,12.0,7.189679247806943,8.001618974520538,1.3336031624200897,2.2222222222222223,66.68015812100448,0.6001214230890404,recurring_a,candidate_11,0.5035173861176793,1.999901028857079
35671M79G40000,3.0,7.810165514847346,6.208634533828101,1.0347724223046835,3.111111111111111,206.9544844609367,0.3326054214550768,recurring_a,candidate_11,0.5001154970629339,1.9999998932834329
3570186R00000,21.0,9.35345970894311,12.67528073431341,2.112546789052235,3.5555555555555554,60.35847968720672,0.5941537844209411,recurring_a,candidate_08,0.5028123444917195,1.9999367277494313
3591075F31000,14.0,12.089948786880583,9.807643227189992,1.6346072045316653,3.888888888888889,70.05459447992851,0.42032756687957107,recurring_a,candidate_07,0.5012033021282705,1.9999884165789932
35910M74L01000,22.0,9.609383292884605,12.390616707115395,2.0651027845192327,4.777777777777778,56.32098503234271,0.4322308153644906,recurring_a,candidate_11,0.5012839880717933,1.9999868110840264
3627479P01000,12.0,8.397168343701615,7.003902662687828,1.1673171104479714,3.4444444444444446,58.36585552239857,0.33889851593650777,recurring_a,candidate_12,0.53206807108055,1.9918068127602662
3641054G01000,9.0,12.299819093999401,9.593971256973191,1.5989952094955318,1.5555555555555556,106.59968063303546,1.027925491818556,recurring_a,candidate_10,0.5080584226094984,1.9994806295082612
3641063J02000,4.0,11.494496916893038,7.494496916893038,1.249082819482173,2.2222222222222223,187.36242292232595,0.5620872687669778,recurring_a,candidate_11,0.5114629913693306,1.9989493508528442
36410M67K10000,31.0,11.60933365534002,19.39066634465998,3.2317777241099965,2.888888888888889,62.55053659567736,1.1186922891149989,recurring_a,candidate_08,0.5227744644017995,1.9958591811469162
3658354P01000,19.0,13.216592298616153,8.130362628784987,1.355060438130831,4.666666666666667,42.791382256763086,0.2903700938851781,recurring_a,candidate_03,0.5000114757849488,1.9999999989464512
37145M55B21000,14.0,13.717933346379828,8.281731460819278,1.3802885768032132,5.333333333333333,59.1552247201377,0.2588041081506025,recurring_a,candidate_07,0.5080687446348727,1.9994792984804781
37145M66L00000,10.0,7.207302014229583,5.683992800504168,0.9473321334173613,1.7777777777777777,56.83992800504168,0.5328743250472657,recurring_a,candidate_09,0.5113211011628547,1.9989751867380081
37736M58R00000,10.0,11.195194318406623,3.6935012678723744,0.6155835446453958,2.5555555555555554,36.935012678723744,0.2408805174699375,recurring_a,candidate_08,0.524813921025079,1.9950862567566974
