sku_id,model_key,model,fold_count,backtest_rows,actual_total,forecast_total,absolute_error,bias,horizon_wmape_percent,mean_rolling_3m_wmape_percent,median_rolling_3m_wmape_percent,valid_rolling_3m_windows,actual_positive_months,forecast_positive_months_gt_0,forecast_positive_months_gt_1,feature_count,fit_status,wmape_valid,selection_score
0928340027000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,428.0,197.79031940422212,380.4470375001827,-230.20968059577788,88.88949474303334,105.54129092228067,84.30804027087356,133,98,144,115,778,fit,True,105.54129092228067
0928345012000,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,1,18,45.0,33.178550521133054,38.411780322975396,-11.821449478866947,85.35951182883421,86.18390394724725,79.26992827037009,18,14,18,18,729,fallback_hist_poisson_xgboost_missing,True,86.18390394724725
0928906003000,extra_trees_log1p_leaf10_sqrt,Extra Trees log1p leaf10 sqrt,8,144,2993.0,813.6147805373889,2800.4117859850394,-2179.385219462611,93.56537874991778,96.88376085303422,91.62526931107739,135,95,144,144,778,fit,True,96.88376085303422
0928948004000,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,9,162,69.0,33.316000947173976,99.80427667450817,-35.683999052826024,144.64387923841767,104.39529805348529,100.0,46,17,29,19,779,fit_hurdle_rf,True,104.39529805348529
0930508011000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,0.0,6.850755921440649,6.850755921440649,6.850755921440649,,,,0,0,18,0,729,fit,False,6.850755921440649
0931912047000,xgb_tweedie_depth2_reg20_cap15,XGBoost Tweedie depth2 reg20 cap15,1,18,12.0,23.46845408333372,33.12059061592287,11.468454083333718,276.00492179935725,98.76652922376805,98.85385625715514,3,1,18,18,729,fallback_hist_poisson_xgboost_missing,True,98.76652922376805
0932010024000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,24.0,17.366910846667885,32.06912795651777,-6.633089153332113,133.6213664854907,109.55422964874732,117.9004375569545,12,5,18,6,729,fit,True,109.55422964874732
0938019004000,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,3,54,15.0,32.582809671274816,32.318552917210354,17.58280967127482,215.45701944806902,127.93340345272804,129.78671037769132,28,12,54,0,779,fit,True,127.93340345272804
0938168001000,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,9,162,40.0,0.0,40.0,-40.0,100.0,100.0,100.0,41,16,0,0,779,fit_hurdle_rf,True,100.0
0940307333000,extra_trees_log1p_leaf5_half,Extra Trees log1p leaf5 half features,3,54,34.0,41.03282381109618,48.74785917124122,7.03282381109618,143.37605638600357,125.58540162178947,141.48787880169053,37,17,54,8,779,fit,True,125.58540162178947
09403M07311000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,36.0,37.43051975752935,21.051622427194562,1.430519757529353,58.476728964429334,73.8705337659811,54.032808527968825,18,16,18,18,729,fit,True,73.8705337659811
09409063095ES,hurdle_rf_thr15,Hurdle Random Forest threshold 0.15,1,18,56.0,6.958001646064645,62.95800164606465,-49.04199835393535,112.42500293940115,100.0,100.0,6,2,4,4,729,fit_hurdle_rf,True,100.0
09409063145PK,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,9,162,431.0,58.988275618819245,489.9882756188192,-372.0117243811808,113.68637485355436,106.7394859600588,100.0,63,24,16,16,779,fit_hurdle_rf,True,106.7394859600588
0940906322000,hurdle_rf_thr25,Hurdle Random Forest threshold 0.25,1,6,5.0,17.09614986726014,17.186237076805057,12.096149867260147,343.72474153610113,103.95790496533674,100.72816775672612,3,1,6,6,761,fit_hurdle_rf,True,103.95790496533674
09409073255PK,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,0.0,9.344744594416458,9.344744594416458,9.344744594416458,,,,0,0,18,0,729,fit,False,9.344744594416458
0940907332000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,360.0,411.255628142556,287.6517062722427,51.25562814255603,79.90325174228963,80.07224443040158,77.85199513218267,18,16,18,18,729,fit,True,80.07224443040158
0940908322000,hurdle_rf_thr35,Hurdle Random Forest threshold 0.35,9,162,31.0,0.0,31.0,-31.0,100.0,100.0,100.0,34,12,0,0,779,fit_hurdle_rf,True,100.0
0940908327000,rf_log1p_leaf2_sqrt,Random Forest log1p leaf2 sqrt,1,18,454.0,223.9266433598382,335.01764264321673,-230.07335664016182,73.792432300268,79.00786491982475,67.42817404299322,18,16,18,18,729,fit,True,79.00786491982475
0940908352000,hist_poisson_lr02_nodes15_reg30,Hist Poisson lr02 nodes15 reg30,2,13,19.0,8.846723161029697,22.369361051291392,-10.153276838970301,117.73347921732312,95.61523059461345,106.10720754572617,9,4,13,0,779,fit,True,95.61523059461345
0940909309000,hurdle_xgb_thr30,Hurdle XGBoost threshold 0.30,9,162,39.0,14.39173223902366,53.39173223902366,-24.60826776097634,136.9018775359581,100.38892914549602,100.0,44,16,8,8,779,fallback_hist_hurdle_xgboost_missing,True,100.38892914549602
