model,demand_type,sku_id,sku_wmape
xgboost,intermittent,84665M53M00000,
xgboost,intermittent,84665M56R00000,
xgboost,intermittent,84665M74L00000,
xgboost,intermittent,84665M76M00000,
xgboost,intermittent,84665M80T00000,
xgboost,intermittent,8467153R01000,
xgboost,intermittent,8467154P01000,
xgboost,intermittent,8467165J00000,0.081634521484375
xgboost,intermittent,8467173R00000,
xgboost,intermittent,84671M53M00000,
xgboost,intermittent,84671M53T00000,
xgboost,intermittent,84671M55R00000,
xgboost,intermittent,84671M55T00000,
xgboost,intermittent,84671M56R00000,
xgboost,intermittent,84671M62S00000,
xgboost,intermittent,84671M68P00000,
xgboost,intermittent,84671M68P10000,
xgboost,intermittent,84671M74L00000,
xgboost,intermittent,84671M75L00000,
xgboost,intermittent,84671M77G00000,
xgboost,intermittent,84671M80T00000,
xgboost,intermittent,84671M81R00000,
xgboost,intermittent,8467265J04000,
xgboost,intermittent,84672M74T00000,0.1790463924407959
xgboost,intermittent,8467563J00000,
xgboost,intermittent,8467563T00000,
xgboost,intermittent,8467565J00000,
xgboost,intermittent,8467575KA0000,
xgboost,intermittent,84675M53M00000,
xgboost,intermittent,84675M56R00000,
xgboost,intermittent,84675M68K00000,
xgboost,intermittent,84675M74L00000,
xgboost,intermittent,84675M76M00000,
xgboost,intermittent,84675M80T00000,
xgboost,intermittent,8468160K00000,
xgboost,intermittent,8468161J02000,
xgboost,intermittent,8468161M02000,
xgboost,intermittent,8468162R00000,
xgboost,intermittent,8468163T00000,
xgboost,intermittent,8468165J10000,
xgboost,intermittent,8468171L10000,
xgboost,intermittent,8468173R00000,
xgboost,intermittent,8468177R00000,
xgboost,intermittent,8468179P01000,
xgboost,intermittent,8468179P11000,
xgboost,intermittent,8468180J01000,
xgboost,intermittent,8468181A00000,
xgboost,intermittent,84681M53M00000,
xgboost,intermittent,84681M53T00000,
xgboost,intermittent,84681M55T00000,
xgboost,intermittent,84681M60M00000,
xgboost,intermittent,84681M62S00000,0.019884109497070312
xgboost,intermittent,84681M68K00000,
xgboost,intermittent,84681M74L00000,0.016385316848754883
xgboost,intermittent,84681M74T01000,0.08556842803955078
xgboost,intermittent,84681M75L00000,
xgboost,intermittent,84681M75T00000,2.281290292739868
xgboost,intermittent,84681M76M00000,
xgboost,intermittent,84681M76T00000,
xgboost,intermittent,84681M79G00000,
xgboost,intermittent,84681M79M11000,
xgboost,intermittent,84681M80T00000,0.081634521484375
xgboost,intermittent,84681M81R00000,
xgboost,intermittent,8470152S005PK,
xgboost,intermittent,8470154P11ZCF,
xgboost,intermittent,8470154P1226U,
xgboost,intermittent,8470154P3326U,0.16591548919677734
xgboost,intermittent,8470154P92000,
xgboost,intermittent,8470154PB2ZCC,
xgboost,intermittent,8470154PB2ZNL,
xgboost,intermittent,8470154PD3ZNL,
xgboost,intermittent,8470154PK2000,
xgboost,intermittent,8470157L10ZMT,
xgboost,intermittent,8470161M10EZZ,
xgboost,intermittent,8470161M33ZNL,0.081634521484375
xgboost,intermittent,8470161MG3ZNL,
xgboost,intermittent,8470163JA05PK,
xgboost,intermittent,8470163TE126U,37.38130331039429
xgboost,intermittent,8470173RB1000,
xgboost,intermittent,8470173RC1000,
xgboost,intermittent,8470173RD3000,1.1084437370300293
xgboost,intermittent,8470177A005PK,
xgboost,intermittent,8470177MB2000,
xgboost,intermittent,8470177RA05PK,0.081634521484375
xgboost,intermittent,8470178K30Z2S,
xgboost,intermittent,8470179PA0ZTT,
xgboost,intermittent,8470179PB0ZTT,
xgboost,intermittent,84701M55R005PK,
xgboost,intermittent,84701M55R92Z2S,
xgboost,intermittent,84701M56R105PK,4.42814826965332
xgboost,intermittent,84701M60MD026U,
xgboost,intermittent,84701M62S005PK,
xgboost,intermittent,84701M62S6026U,0.08581280708312988
xgboost,intermittent,84701M67P4026U,
xgboost,intermittent,84701M68P105PK,
xgboost,intermittent,84701M74L215PK,
xgboost,intermittent,84701M74TB0WB3,0.08556842803955078
xgboost,intermittent,84701M74TG1WB3,0.4400014877319336
xgboost,intermittent,84701M75TG0ZHJ,0.44372081756591797
xgboost,intermittent,84701M76M205PK,33.54625701904297
xgboost,intermittent,84701M76TB0WBF,0.44372081756591797
xgboost,intermittent,84701M76TG0ZHJ,
xgboost,intermittent,84701M79MA0ZQM,
xgboost,intermittent,84701M79MB2ZQM,
xgboost,intermittent,84701M81R005PK,
xgboost,intermittent,84701M81R10ZNZ,
xgboost,intermittent,8470252S005PK,6.082373857498169
xgboost,intermittent,8470254P12ZNL,
xgboost,intermittent,8470254P3326U,0.07038712501525879
xgboost,intermittent,8470254PD3ZNL,
xgboost,intermittent,8470255J705PK,
xgboost,intermittent,8470257L10ZMT,
xgboost,intermittent,8470257LB1ZMV,
xgboost,intermittent,8470261LVBZMA,
xgboost,intermittent,8470261M13BZW,
xgboost,intermittent,8470261M33ZCE,
xgboost,intermittent,8470261MG3ZNL,5.335628986358643
xgboost,intermittent,8470263JA0ZJ3,
xgboost,intermittent,8470263TE126U,
xgboost,intermittent,8470266D02ZJ3,
xgboost,intermittent,8470268LA0A1Q,
xgboost,intermittent,8470271LVAZMT,0.081634521484375
xgboost,intermittent,8470271LVAZVR,
xgboost,intermittent,8470273RB1000,
xgboost,intermittent,8470273RC1000,
xgboost,intermittent,8470273RD3000,
xgboost,intermittent,8470277MB2000,
xgboost,intermittent,8470277RA05PK,0.081634521484375
xgboost,intermittent,8470278K00Z7T,
xgboost,intermittent,8470278K00ZJ3,0.081634521484375
xgboost,intermittent,8470278K30ZMA,
xgboost,intermittent,8470278R005PK,
xgboost,intermittent,8470279PA0ZTT,0.27677416801452637
xgboost,intermittent,8470279PB0ZTT,0.27677416801452637
xgboost,intermittent,8470281A015PK,
xgboost,intermittent,84702M53M105PK,
xgboost,intermittent,84702M55R005PK,
xgboost,intermittent,84702M55R91Z2S,
xgboost,intermittent,84702M55TG0ZHJ,
xgboost,intermittent,84702M56R105PK,8.555424213409424
xgboost,intermittent,84702M56R50ZHJ,0.016673405965169273
xgboost,intermittent,84702M60MD026U,
xgboost,intermittent,84702M62S005PK,
xgboost,intermittent,84702M68P105PK,
xgboost,intermittent,84702M74TB0WB3,0.08556842803955078
xgboost,intermittent,84702M74TG1ZHJ,9.068405628204346
xgboost,intermittent,84702M76M205PK,0.44372081756591797
xgboost,intermittent,84702M76M60ZNZ,
xgboost,intermittent,84702M76TB0WBE,7.224166393280029
xgboost,intermittent,84702M76TG0ZHJ,
xgboost,intermittent,84702M79MA0Z2S,
xgboost,intermittent,84702M79MB2ZAM,
xgboost,intermittent,84702M81R005PK,
xgboost,intermittent,84702M81R10ZNZ,
xgboost,intermittent,8470352R106GS,
xgboost,intermittent,8470352S006GS,
xgboost,intermittent,8470354M036GS,
xgboost,intermittent,8470354P00000,
xgboost,intermittent,8470361J006GS,
xgboost,intermittent,8470365D105PK,
xgboost,intermittent,8470365J00000,
xgboost,intermittent,8470371L00000,
xgboost,intermittent,84703M54P00000,
xgboost,intermittent,84703M55R006GS,
xgboost,intermittent,84703M55R106GS,
xgboost,intermittent,84703M62S006GS,
xgboost,intermittent,84703M62S106GS,
xgboost,intermittent,84703M68K006GS,
xgboost,intermittent,84703M68K106GS,
xgboost,intermittent,84703M75J116GS,
xgboost,intermittent,84703M75J12V6N,
xgboost,intermittent,84703M79G006GS,
xgboost,intermittent,84703M80T006GS,
xgboost,intermittent,84703M84340V12,
xgboost,intermittent,8471052R11000,
xgboost,intermittent,8471073S80000,1.210343837738037
xgboost,intermittent,8471563J00RX0,
xgboost,intermittent,8471573K00RX0,
xgboost,intermittent,8471852R005PK,
xgboost,intermittent,8471852R40ZVR,
xgboost,intermittent,8471861M005PK,
xgboost,intermittent,8471861M1026U,
xgboost,intermittent,8471861M20ZNL,0.081634521484375
xgboost,intermittent,8471862R10ZVR,5.7488203048706055
xgboost,intermittent,8471865J00ZJ3,
xgboost,intermittent,8471871L005PK,9.205806255340576
xgboost,intermittent,8471871LA0ZMT,0.081634521484375
xgboost,intermittent,8471873R10000,
xgboost,intermittent,8471873R20000,
xgboost,intermittent,8471877M00000,
xgboost,intermittent,8471877R10ZJ3,
xgboost,intermittent,8471878K00Z7T,
xgboost,intermittent,8471879P20ZTS,
xgboost,intermittent,8471880J00Z2S,0.07404088973999023
xgboost,intermittent,84718M55T20ZHJ,7.899940013885498
xgboost,intermittent,84718M67P005PK,
xgboost,intermittent,84718M74L005PK,
xgboost,intermittent,84718M76M005PK,
xgboost,intermittent,84718M76M10ZHJ,
xgboost,intermittent,84718M76M205PK,
xgboost,intermittent,84718M76T10WBE,0.10687708854675293
xgboost,intermittent,84718M79M20ZHJ,2.5665581226348877
xgboost,intermittent,84718M80T005PK,
xgboost,intermittent,8471A63JA0ZDF,
xgboost,intermittent,8472052R11000,
xgboost,intermittent,8472073S80000,
xgboost,intermittent,8472080J60000,
xgboost,intermittent,8472852R005PK,
xgboost,intermittent,8472852R40ZMV,
xgboost,intermittent,8472852R40ZMW,
xgboost,intermittent,8472852R40ZVR,0.07859071095784506
xgboost,intermittent,8472861M005PK,
xgboost,intermittent,8472861M1026U,
xgboost,intermittent,8472861M20ZNL,
xgboost,intermittent,8472862R10ZVR,
xgboost,intermittent,8472868H0026U,
xgboost,intermittent,8472871L00ZMV,
xgboost,intermittent,8472871LA0ZMW,
xgboost,intermittent,8472873R10000,
xgboost,intermittent,8472873R20000,
xgboost,intermittent,8472877M00000,
xgboost,intermittent,8472877R005PK,
xgboost,intermittent,8472879P20ZTS,
xgboost,intermittent,84728M55T20ZHJ,0.15794038772583008
xgboost,intermittent,84728M67P005PK,
xgboost,intermittent,84728M67P10000,28.856003284454346
xgboost,intermittent,84728M74L005PK,
xgboost,intermittent,84728M74LA0ZHJ,0.07404088973999023
xgboost,intermittent,84728M76M005PK,
xgboost,intermittent,84728M76M1026U,0.21407604217529297
xgboost,intermittent,84728M76M2026U,
xgboost,intermittent,84728M76T10WBE,0.15794038772583008
xgboost,intermittent,84728M79M20ZHJ,16.29244089126587
xgboost,intermittent,84729M74L005PK,
xgboost,intermittent,8473054G00000,
xgboost,intermittent,8473057L00000,
xgboost,intermittent,8473061M20000,
xgboost,intermittent,8473061M50000,
xgboost,intermittent,8473063J00000,
xgboost,intermittent,8473063JA1000,
xgboost,intermittent,8473068H00000,
xgboost,intermittent,8473073R00000,
xgboost,intermittent,8473073S00000,
xgboost,intermittent,8473078K00000,1.1689543724060059
xgboost,intermittent,8473079P00000,
xgboost,intermittent,8473080J00000,
xgboost,intermittent,84730M69RA0000,2.7389605840047198
xgboost,intermittent,84730M75T00000,
xgboost,intermittent,84730M75T20000,
xgboost,intermittent,84730M79M10000,
xgboost,intermittent,84730M80T00000,1.7035961151123047
xgboost,intermittent,84730M80T10000,
xgboost,intermittent,8474054G00000,
xgboost,intermittent,8474057L00000,
xgboost,intermittent,8474061M20000,
xgboost,intermittent,8474068H00000,
xgboost,intermittent,8474073R00000,0.4631996154785156
xgboost,intermittent,8474073S00000,
xgboost,intermittent,8474077MB1000,
xgboost,intermittent,8474078K00000,0.15794038772583008
xgboost,intermittent,8474078K30000,
xgboost,intermittent,8474079P00000,
xgboost,intermittent,8474080J00000,
xgboost,intermittent,84740M55T00000,3.877103328704834
xgboost,intermittent,84740M56R00000,35.62817573547363
xgboost,intermittent,84740M67P00000,
xgboost,intermittent,84740M69RA0000,
xgboost,intermittent,84740M75T00000,
xgboost,intermittent,84740M75T20000,12.875217199325562
xgboost,intermittent,84740M79M10000,
xgboost,intermittent,84740M80T00000,
xgboost,intermittent,8475054P005PK,
xgboost,intermittent,8475054P105PK,
xgboost,intermittent,8475065J005PK,
xgboost,intermittent,8475073R005PK,
xgboost,intermittent,84750M53M005PK,
xgboost,intermittent,84750M53M105PK,
xgboost,intermittent,84750M56R105PK,
xgboost,intermittent,84750M68K105PK,
xgboost,intermittent,84750M68P105PK,
xgboost,intermittent,84750M80T005PK,
xgboost,intermittent,8476065D00000,
xgboost,intermittent,84781M55R016GS,
xgboost,intermittent,84781M79M00000,
xgboost,intermittent,8479054P105PK,
xgboost,intermittent,8479061J005PK,
xgboost,intermittent,8479068L105PK,
xgboost,intermittent,8479077R005PK,
xgboost,intermittent,84790M56R005PK,
xgboost,intermittent,84790M74L005PK,
xgboost,intermittent,84790M76T105PK,
xgboost,intermittent,84790M79G10000,
xgboost,intermittent,84790M80T005PK,
xgboost,intermittent,8480152R52J0T,
xgboost,intermittent,8480154P456GS,
xgboost,intermittent,8480161M216GS,
xgboost,intermittent,8480161M456GS,
xgboost,intermittent,8480177K43J0T,
xgboost,intermittent,8480184M71V6N,
xgboost,intermittent,84801M53M006GS,
xgboost,intermittent,84801M67P006GS,
xgboost,intermittent,84801M76M406GS,
xgboost,intermittent,84801M76M50V6N,
xgboost,intermittent,84801M76M526GS,
xgboost,intermittent,84801M76M52V6N,
xgboost,intermittent,84801M76M90V6N,
xgboost,intermittent,84801M76M916GS,
xgboost,intermittent,84801M76MB06GS,
xgboost,intermittent,84801M76MB16GS,
xgboost,intermittent,84801M79G016GS,
xgboost,intermittent,8480252R41J0T,
xgboost,intermittent,8480261M206GS,
xgboost,intermittent,8480261M446GS,
xgboost,intermittent,8480273R00V6N,
xgboost,intermittent,8480277K42J0T,3.0471742153167725
xgboost,intermittent,8480284M00V6N,10.804955164591473
xgboost,intermittent,84802M53M006GS,
xgboost,intermittent,84802M53M406GS,
xgboost,intermittent,84802M62S006GS,0.15794038772583008
xgboost,intermittent,84802M67P006GS,
xgboost,intermittent,84802M68K50J0T,
xgboost,intermittent,84802M76M006GS,
xgboost,intermittent,84802M76M306GS,
xgboost,intermittent,84802M76M406GS,
xgboost,intermittent,84802M76M40V6N,
xgboost,intermittent,84802M76MB06GS,
xgboost,intermittent,84802M79G016GS,
xgboost,intermittent,84851M74L006GS,
xgboost,intermittent,8490180J21BHE,
xgboost,intermittent,84901M53M515PK,
xgboost,intermittent,84901M53M51BHE,
xgboost,intermittent,84901M53M51LA5,
xgboost,intermittent,84901M53T22BHE,
xgboost,intermittent,84901M55T20BHE,
xgboost,intermittent,84901M56R54BHE,
xgboost,intermittent,84901M75T20BHE,
xgboost,intermittent,84901M78G70ED3,
xgboost,intermittent,84901M79M20HLK,
xgboost,intermittent,84901M80T105PK,
xgboost,intermittent,8490264J15BHE,
xgboost,intermittent,8490265J14BHE,
xgboost,intermittent,8490280J31BHE,
xgboost,intermittent,84902M53M615PK,0.081634521484375
xgboost,intermittent,84902M53M61BHE,
xgboost,intermittent,84902M55T20BHE,
xgboost,intermittent,84902M56R63BHE,
xgboost,intermittent,84902M67P015PK,
xgboost,intermittent,84902M67P01BHE,
xgboost,intermittent,84902M67P01LA5,
xgboost,intermittent,84902M68K415PK,
xgboost,intermittent,84902M75T10BHE,
xgboost,intermittent,84902M76M11BHE,
xgboost,intermittent,84902M78G70L1Y,
xgboost,intermittent,84902M78G80ED3,
xgboost,intermittent,84902M80T305PK,
xgboost,intermittent,84902M81R30BHE,
xgboost,intermittent,84904M76M00BHE,
xgboost,intermittent,84904M81R035PK,
xgboost,intermittent,84905M53M10BHE,
xgboost,intermittent,84905M53M10LA5,
xgboost,intermittent,84905M55R00BHE,
xgboost,intermittent,84905M81R015PK,
xgboost,intermittent,84906M53M025PK,0.21407604217529297
xgboost,intermittent,84906M76M005PK,
xgboost,intermittent,84908M55R01BHE,
xgboost,intermittent,84908M55T235PK,
xgboost,intermittent,84908M56R015PK,
xgboost,intermittent,84908M62S205PK,
xgboost,intermittent,8491052R10000,
xgboost,intermittent,8491052R20000,
xgboost,intermittent,8491054P00000,
xgboost,intermittent,8491054P10000,
xgboost,intermittent,8491062R10000,
xgboost,intermittent,8491071L13000,
xgboost,intermittent,8491073R205PK,
xgboost,intermittent,8491077R00000,
xgboost,intermittent,84910M68K005PK,1.0963737964630127
xgboost,intermittent,84910M68K00V6N,
xgboost,intermittent,84910M68K10V6N,
xgboost,intermittent,84910M68PA0000,
xgboost,intermittent,84910M68PC0000,
xgboost,intermittent,84910M83P105PK,
xgboost,intermittent,8492052R03BHE,
xgboost,intermittent,8492052S115PK,
xgboost,intermittent,8492054P13BHE,0.020104646682739258
xgboost,intermittent,8492061M00BHE,
xgboost,intermittent,8492062R15BHE,
xgboost,intermittent,8492071L03BHE,
xgboost,intermittent,8492073R00HLK,
xgboost,intermittent,8492073R01BHE,
xgboost,intermittent,8492076K01BHE,
xgboost,intermittent,8492077K03BHE,
xgboost,intermittent,8492077R325PK,
xgboost,intermittent,8492079P11HLK,
xgboost,intermittent,84920M68KA05PK,
xgboost,intermittent,84920M74L21BHE,
xgboost,intermittent,84920M74L21V6N,
xgboost,intermittent,84920M76T12BHE,0.27677416801452637
xgboost,intermittent,84920M83P20BHE,
xgboost,intermittent,84920M83P20HLK,
xgboost,intermittent,8493062R10000,
xgboost,intermittent,8494052R03BHE,
xgboost,intermittent,8494052S115PK,
xgboost,intermittent,8494054P13BHE,
xgboost,intermittent,8494057M51BHE,
xgboost,intermittent,8494058RF0V6N,
xgboost,intermittent,8494061M10BHE,
xgboost,intermittent,8494062R15BHE,
xgboost,intermittent,8494071L13BHE,
xgboost,intermittent,8494073R20HLK,
xgboost,intermittent,8494076K02BHE,
xgboost,intermittent,8494077R225PK,
xgboost,intermittent,8494079P11HLK,
xgboost,intermittent,84940M60M60V6N,
xgboost,intermittent,84940M68KB05PK,
xgboost,intermittent,84940M74L21BHE,
xgboost,intermittent,84940M74L21V6N,
xgboost,intermittent,84940M76T12BHE,
xgboost,intermittent,84940M83P20BHE,
xgboost,intermittent,8495052R005PK,
xgboost,intermittent,8495061M105PK,
xgboost,intermittent,8495064J005PK,
xgboost,intermittent,8495077R00000,
xgboost,intermittent,84950M68PA0000,
xgboost,intermittent,84950M74L00V6N,
xgboost,intermittent,84950M76T105PK,
xgboost,intermittent,8496052R23BHE,
xgboost,intermittent,8496061M025PK,
xgboost,intermittent,8496073R01HLK,
xgboost,intermittent,8496077R015PK,
xgboost,intermittent,8496079K025PK,
xgboost,intermittent,8496079P025PK,
xgboost,intermittent,84960M68K025PK,
xgboost,intermittent,84960M68PA05PK,
xgboost,intermittent,84960M74L025PK,
xgboost,intermittent,8497052R005PK,
xgboost,intermittent,8497061M105PK,
xgboost,intermittent,8497073R005PK,
xgboost,intermittent,8497173RA05PK,
xgboost,intermittent,8497273R00HLK,
xgboost,intermittent,8497561M115PK,
xgboost,intermittent,84975M74L005PK,
xgboost,intermittent,84975M74L00V6N,
xgboost,intermittent,8498061M025PK,
xgboost,intermittent,8498077R015PK,
xgboost,intermittent,8498079K025PK,
xgboost,intermittent,84980M68PA05PK,
xgboost,intermittent,84985M68PA05PK,
xgboost,intermittent,84985M74L005PK,
xgboost,intermittent,8510154PC1EAR,
xgboost,intermittent,8510179S10CR6,
xgboost,intermittent,85101M62S20D3Q,
xgboost,intermittent,85101M62SB0D3Q,
xgboost,intermittent,85101M75T50FCP,
xgboost,intermittent,85103M66T10000,
xgboost,intermittent,8516061M01000,
xgboost,intermittent,85160M55T10000,
xgboost,intermittent,85160M76T00000,
xgboost,intermittent,85160M81R10000,
xgboost,intermittent,8518055PA2EAR,
xgboost,intermittent,8518071L03HVA,
xgboost,intermittent,85211M76T005PK,
xgboost,intermittent,85214M68PB05PK,
xgboost,intermittent,85220M52R005PK,0.14217495918273926
xgboost,intermittent,85221M62S005PK,
xgboost,intermittent,85221M79G00R8J,
xgboost,intermittent,85242M68P005PK,
xgboost,intermittent,85291M62S00000,
xgboost,intermittent,8530177RC0DBA,
xgboost,intermittent,8530179SB1CR6,
xgboost,intermittent,8530277R20DBA,
xgboost,intermittent,85305M56RA0000,
xgboost,intermittent,85305M76TB0000,
xgboost,intermittent,85305M79GB0000,
xgboost,intermittent,85306M55T00000,
xgboost,intermittent,85306M55TA0000,
xgboost,intermittent,85306M56RA0000,
xgboost,intermittent,85306M68K11000,
xgboost,intermittent,8534158J00P4Z,
xgboost,intermittent,8534163J12P4Z,
xgboost,intermittent,8534163R00P4Z,
xgboost,intermittent,85350M55T00000,
xgboost,intermittent,85350M68PA0000,
xgboost,intermittent,85350M68PA1000,
xgboost,intermittent,85350M76T00000,
xgboost,intermittent,8535552R00000,
xgboost,intermittent,85355M52R00000,
xgboost,intermittent,8536054PA0000,
xgboost,intermittent,85360M62SA0000,
xgboost,intermittent,8538054PL2EAR,
xgboost,intermittent,85380M62SA0D3Q,
xgboost,intermittent,85380M76TB0EYF,
xgboost,intermittent,85380M79GB0CB1,
xgboost,intermittent,85380M79GB0DZN,
xgboost,intermittent,85603M55T60000,
xgboost,intermittent,85603M66T60000,
xgboost,intermittent,85603M68P24000,
xgboost,intermittent,8568054PA2EAR,
xgboost,intermittent,8568073RF0D3C,
xgboost,intermittent,85680M50S20EEU,
xgboost,intermittent,85680M54T20CVB,
xgboost,intermittent,85680M55R10CV4,
xgboost,intermittent,85680M62S00D3Q,
xgboost,intermittent,85711M62R005PK,
xgboost,intermittent,85711M62S005PK,
xgboost,intermittent,85711M68P105PK,0.27677416801452637
xgboost,intermittent,85711M76T005PK,
xgboost,intermittent,85713M68PB05PK,
xgboost,intermittent,85721M62R205PK,
xgboost,intermittent,85744M68P205PK,
xgboost,intermittent,85803M56R00000,
xgboost,intermittent,85803M62SA0000,
xgboost,intermittent,8584058J00P4Z,
xgboost,intermittent,8584063R00P4Z,
xgboost,intermittent,85840M79M205PK,
xgboost,intermittent,85850M55T00000,
xgboost,intermittent,85850M68PA1000,
xgboost,intermittent,85850M76T00000,
xgboost,intermittent,8586054PA0000,
xgboost,intermittent,85860M62SA0000,
xgboost,intermittent,8588054PK2EAR,
xgboost,intermittent,8588073RB0D3C,
xgboost,intermittent,85880M62SA0D3Q,
xgboost,intermittent,8628661JA0000,
xgboost,intermittent,8640161M20PET,
xgboost,intermittent,8640162R00S7S,
xgboost,intermittent,8640162R10S7S,
xgboost,intermittent,8640162R20S7S,
xgboost,intermittent,8640173R00DWH,
xgboost,intermittent,8640177R00S7S,
xgboost,intermittent,86401M68P10PWC,
xgboost,intermittent,86401M68P10PYD,0.016385316848754883
xgboost,intermittent,86401M68P70PWC,
xgboost,intermittent,86603M74LH1000,
xgboost,intermittent,87160M55T00000,
xgboost,intermittent,87160M62S00000,
xgboost,intermittent,8718061M00B2L,
xgboost,intermittent,87180M53T10EQF,
xgboost,intermittent,87206M79G51000,
xgboost,intermittent,8721161JA0R8H,
xgboost,intermittent,87211M68P00000,
xgboost,intermittent,87211M76G00P4Z,0.44372081756591797
xgboost,intermittent,8722868P005PK,
xgboost,intermittent,8728557M00P4Z,
xgboost,intermittent,87286M58J10000,
xgboost,intermittent,8734173R02000,
xgboost,intermittent,87360M62SA0000,
xgboost,intermittent,87380M68PG0EEV,
xgboost,intermittent,87380M80T60E37,
xgboost,intermittent,87381M74P005PK,
xgboost,intermittent,87410M79G10000,
xgboost,intermittent,8742865DA05PK,
xgboost,intermittent,87460M81R00000,
xgboost,intermittent,8749166J005PK,
xgboost,intermittent,8749168P025PK,0.14217495918273926
xgboost,intermittent,8772264J025PK,
xgboost,intermittent,87880M55TG0E2Q,
xgboost,intermittent,87880M68PG0EEV,
xgboost,intermittent,8791054P00000,
xgboost,intermittent,87980M62S00000,
xgboost,intermittent,87980M66R00000,
xgboost,intermittent,87981M68PB05PK,
xgboost,intermittent,87982M68P005PK,0.31484365463256836
xgboost,intermittent,87982M69T005PK,
xgboost,intermittent,8799168P025PK,
xgboost,intermittent,8837073RA05PK,
xgboost,intermittent,8891052R01R3F,
xgboost,intermittent,8891062R01R3F,
xgboost,intermittent,8891063J00DSZ,
xgboost,intermittent,8891071L00R3F,
xgboost,intermittent,88910M53M00S01,0.081634521484375
xgboost,intermittent,88910M53T00R3F,
xgboost,intermittent,88910M55R00R3F,7.4463605880737305
xgboost,intermittent,88910M55T00R3F,0.016673405965169273
xgboost,intermittent,88910M62S00GMY,2.1614432334899902
xgboost,intermittent,88910M67P00S01,
xgboost,intermittent,88910M68K00R3F,
xgboost,intermittent,88910M74L01R3F,
xgboost,intermittent,88910M74T00R3F,
xgboost,intermittent,88910M76M00S01,
xgboost,intermittent,88910M81R00R3F,
xgboost,intermittent,8891252R00000,
xgboost,intermittent,88914M68K00000,
xgboost,intermittent,8891552R01000,
xgboost,intermittent,88915M76T00000,
xgboost,intermittent,88915M81R00000,
xgboost,intermittent,8891952R00000,
xgboost,intermittent,8891980J00000,
xgboost,intermittent,88921M82P00000,
xgboost,intermittent,89100M68830000,
xgboost,intermittent,8910161MA0000,
xgboost,intermittent,8910173R50000,
xgboost,intermittent,89101M62S00000,
xgboost,intermittent,89185M68P10000,
xgboost,intermittent,89210M55R30000,
xgboost,intermittent,89210M68P20000,
xgboost,intermittent,89232M74L00000,
xgboost,intermittent,8924162R30000,
xgboost,intermittent,89241M68P00000,
xgboost,intermittent,89241M76M00000,
xgboost,intermittent,89241M79G00000,
xgboost,intermittent,8926077K01000,
xgboost,intermittent,8926082101000,
xgboost,intermittent,8926082M01000,
xgboost,intermittent,89260M60MA0000,0.44372081756591797
xgboost,intermittent,89260M62S00000,
xgboost,intermittent,89285M58J00000,
xgboost,intermittent,8930077K00000,
xgboost,intermittent,8931161M00000,
xgboost,intermittent,8931181P00000,0.081634521484375
xgboost,intermittent,8936368P00000,0.15794038772583008
xgboost,intermittent,8981058J015PK,
xgboost,intermittent,8991052R10000,
xgboost,intermittent,8991071L00000,
xgboost,intermittent,8991077K10000,
xgboost,intermittent,89910M50S10000,
xgboost,intermittent,89910M66R30000,
xgboost,intermittent,89910M68K00000,
xgboost,intermittent,89910M68P10000,
xgboost,intermittent,89910M74L00000,
xgboost,intermittent,89910M74T00000,
xgboost,intermittent,89910M80T20000,
xgboost,intermittent,89910M85S00000,
xgboost,intermittent,8992183E00000,
xgboost,intermittent,89931M73T00000,
xgboost,intermittent,8996178R00000,2.2321105003356934
xgboost,intermittent,89961M80T00000,
xgboost,intermittent,8996952R00000,
xgboost,intermittent,8996957L00000,
xgboost,intermittent,8996986R00000,
xgboost,intermittent,9511061J10000,
xgboost,intermittent,9531062M00000,0.081634521484375
xgboost,intermittent,9531063J10000,
xgboost,intermittent,9531073R00000,4.859554767608643
xgboost,intermittent,9531077M00000,
xgboost,intermittent,9531077R00000,
xgboost,intermittent,95310M60M00000,
xgboost,intermittent,95310M67L00000,
xgboost,intermittent,95310M76T00000,
xgboost,intermittent,95310M79F03000,
xgboost,intermittent,95310M79M00000,
xgboost,intermittent,95310M80T00000,42.96330213546753
xgboost,intermittent,9531181A12000,
xgboost,intermittent,9534057M00000,
xgboost,intermittent,9534057M10000,
xgboost,intermittent,95340M62S10000,0.14217495918273926
xgboost,intermittent,95341M62S10000,
xgboost,intermittent,95342M62S10000,0.3540158271789551
xgboost,intermittent,9534364R00000,
xgboost,intermittent,9534379P00000,
xgboost,intermittent,95343M79M00000,
xgboost,intermittent,9534479P00000,0.016385316848754883
xgboost,intermittent,9539164J00000,
xgboost,intermittent,9539164J10000,
xgboost,intermittent,9539264J00000,
xgboost,intermittent,9539264J10000,
xgboost,intermittent,9541064J72000,
xgboost,intermittent,9542381A01000,
xgboost,intermittent,95655M79M10000,
xgboost,intermittent,95710M67P10000,
xgboost,intermittent,95720M55T00000,
xgboost,intermittent,95720M67P00000,
xgboost,intermittent,95731M53T00000,
xgboost,intermittent,9900099064E1A,0.081634521484375
xgboost,intermittent,99000M24120782,
xgboost,intermittent,9961160A01000,
xgboost,intermittent,EMBLENOMADE,
xgboost,intermittent,F00K108870AT,
xgboost,intermittent,GHY950EL1,
xgboost,intermittent,GMM169970C75,
xgboost,intermittent,K49R67ZP1,
xgboost,erratic,0911912012000,51.87050240938781
xgboost,erratic,09140M12040000,0.3250598907470703
xgboost,erratic,0915912057000,
