date,year,month,region,lag_1yr_national_annual_collisions_context,lag_1yr_national_annual_fatalities_context,lag_1yr_national_annual_serious_injuries_context,lag_1yr_national_annual_moderate_injuries_context,lag_1yr_national_annual_minor_injuries_context,lag_1yr_national_annual_total_injuries_context,lag_1yr_national_annual_total_victims_context,lag_1yr_national_annual_motorization_rate_context,lag_1yr_national_annual_vehicles_per_100_people_context,lag_1yr_national_annual_vehicle_parc_context,lag_1yr_national_annual_population_context,lag_1yr_national_annual_collisions_per_10k_vehicles_context,lag_1yr_national_annual_fatalities_per_10k_vehicles_context,lag_1yr_national_annual_injuries_per_10k_vehicles_context,lag_1yr_national_annual_collisions_per_100k_population_context,lag_1yr_national_annual_fatalities_per_100k_population_context,lag_1yr_national_annual_injuries_per_100k_population_context,lag_1yr_national_annual_fatalities_per_100_collisions_context,lag_1yr_national_annual_collisions_per_fatality_context,avg_temperature,max_temperature,min_temperature,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,max_wind_speed,max_wind_gust,rain_days,weather_days,days_in_month,weekend_days,public_holidays,working_days
2023-06-01,2023,6,Temuco,86050.0,1745.0,8536.0,4141.0,39913.0,52590.0,54335.0,3.17163026252061,31.529526370619998,6251852.0,19828563.0,137.63921474788592,2.791172919640452,84.11907383604091,433.96992510248975,8.800436017476406,265.22345567855825,2.027890761185357,49.31232091690544,8.256666666666666,14.9,-1.9,232.1,232.1,0.0,210.0,41.3,74.9,22.0,30.0,30,8,3,19
2023-07-01,2023,7,Temuco,86050.0,1745.0,8536.0,4141.0,39913.0,52590.0,54335.0,3.17163026252061,31.529526370619998,6251852.0,19828563.0,137.63921474788592,2.791172919640452,84.11907383604091,433.96992510248975,8.800436017476406,265.22345567855825,2.027890761185357,49.31232091690544,7.970967741935484,16.3,-2.8,211.1,211.1,0.0,230.0,39.0,73.1,23.0,31.0,31,10,1,21
2023-08-01,2023,8,Temuco,86050.0,1745.0,8536.0,4141.0,39913.0,52590.0,54335.0,3.17163026252061,31.529526370619998,6251852.0,19828563.0,137.63921474788592,2.791172919640452,84.11907383604091,433.96992510248975,8.800436017476406,265.22345567855825,2.027890761185357,49.31232091690544,7.748387096774193,16.5,-1.3,245.9,244.2,1.19,280.0,37.6,77.0,23.0,31.0,31,8,1,22
2023-09-01,2023,9,Temuco,86050.0,1745.0,8536.0,4141.0,39913.0,52590.0,54335.0,3.17163026252061,31.529526370619998,6251852.0,19828563.0,137.63921474788592,2.791172919640452,84.11907383604091,433.96992510248975,8.800436017476406,265.22345567855825,2.027890761185357,49.31232091690544,8.38,20.3,-0.5,230.6,230.5,0.07,253.0,40.5,73.8,22.0,30.0,30,9,2,19
2023-10-01,2023,10,Temuco,86050.0,1745.0,8536.0,4141.0,39913.0,52590.0,54335.0,3.17163026252061,31.529526370619998,6251852.0,19828563.0,137.63921474788592,2.791172919640452,84.11907383604091,433.96992510248975,8.800436017476406,265.22345567855825,2.027890761185357,49.31232091690544,9.216129032258063,21.4,0.3,64.89999999999999,64.7,0.14,106.0,39.0,82.1,15.0,31.0,31,9,2,20
2023-11-01,2023,11,Temuco,86050.0,1745.0,8536.0,4141.0,39913.0,52590.0,54335.0,3.17163026252061,31.529526370619998,6251852.0,19828563.0,137.63921474788592,2.791172919640452,84.11907383604091,433.96992510248975,8.800436017476406,265.22345567855825,2.027890761185357,49.31232091690544,10.796666666666663,22.3,1.7,86.3,86.3,0.0,165.0,36.5,67.3,20.0,30.0,30,8,1,21
2023-12-01,2023,12,Temuco,86050.0,1745.0,8536.0,4141.0,39913.0,52590.0,54335.0,3.17163026252061,31.529526370619998,6251852.0,19828563.0,137.63921474788592,2.791172919640452,84.11907383604091,433.96992510248975,8.800436017476406,265.22345567855825,2.027890761185357,49.31232091690544,13.812903225806451,29.1,4.3,36.5,36.5,0.0,65.0,34.8,64.8,13.0,31.0,31,10,2,19
2024-01-01,2024,1,Temuco,78238.0,1635.0,7527.0,3614.0,34538.0,45679.0,47314.0,3.052717906711811,32.75769430910617,6538727.0,19960889.0,119.653259724714,2.500486715533467,69.85916371795305,391.95649051502664,8.191017945142624,228.8425129762507,2.089777346046678,47.8519877675841,16.448387096774194,30.7,7.6,6.1,6.1,0.0,24.0,27.0,51.8,6.0,31.0,31,8,1,22
2024-02-01,2024,2,Temuco,78238.0,1635.0,7527.0,3614.0,34538.0,45679.0,47314.0,3.052717906711811,32.75769430910617,6538727.0,19960889.0,119.653259724714,2.500486715533467,69.85916371795305,391.95649051502664,8.191017945142624,228.8425129762507,2.089777346046678,47.8519877675841,17.42758620689655,31.3,8.8,7.199999999999999,7.199999999999999,0.0,29.0,27.6,51.8,9.0,29.0,29,8,0,21
2024-03-01,2024,3,Temuco,78238.0,1635.0,7527.0,3614.0,34538.0,45679.0,47314.0,3.052717906711811,32.75769430910617,6538727.0,19960889.0,119.653259724714,2.500486715533467,69.85916371795305,391.95649051502664,8.191017945142624,228.8425129762507,2.089777346046678,47.8519877675841,13.858064516129032,25.8,3.3,133.3,133.3,0.0,88.0,33.4,64.8,13.0,31.0,31,10,2,20
2024-04-01,2024,4,Temuco,78238.0,1635.0,7527.0,3614.0,34538.0,45679.0,47314.0,3.052717906711811,32.75769430910617,6538727.0,19960889.0,119.653259724714,2.500486715533467,69.85916371795305,391.95649051502664,8.191017945142624,228.8425129762507,2.089777346046678,47.8519877675841,11.176666666666668,22.7,3.2,156.79999999999998,156.4,0.28,178.0,43.6,89.6,17.0,30.0,30,8,0,22
2024-05-01,2024,5,Temuco,78238.0,1635.0,7527.0,3614.0,34538.0,45679.0,47314.0,3.052717906711811,32.75769430910617,6538727.0,19960889.0,119.653259724714,2.500486715533467,69.85916371795305,391.95649051502664,8.191017945142624,228.8425129762507,2.089777346046678,47.8519877675841,6.741935483870968,14.0,-1.8,151.4,151.4,0.0,163.0,40.0,73.1,18.0,31.0,31,8,2,21
2024-06-01,2024,6,Temuco,78238.0,1635.0,7527.0,3614.0,34538.0,45679.0,47314.0,3.052717906711811,32.75769430910617,6538727.0,19960889.0,119.653259724714,2.500486715533467,69.85916371795305,391.95649051502664,8.191017945142624,228.8425129762507,2.089777346046678,47.8519877675841,8.456666666666667,16.4,-1.9,374.0,374.0,0.0,332.0,43.3,79.6,25.0,30.0,30,10,3,18
2024-07-01,2024,7,Temuco,78238.0,1635.0,7527.0,3614.0,34538.0,45679.0,47314.0,3.052717906711811,32.75769430910617,6538727.0,19960889.0,119.653259724714,2.500486715533467,69.85916371795305,391.95649051502664,8.191017945142624,228.8425129762507,2.089777346046678,47.8519877675841,5.280645161290322,14.0,-3.4,62.9,62.9,0.0,91.0,48.4,89.6,12.0,31.0,31,8,1,22
2024-08-01,2024,8,Temuco,78238.0,1635.0,7527.0,3614.0,34538.0,45679.0,47314.0,3.052717906711811,32.75769430910617,6538727.0,19960889.0,119.653259724714,2.500486715533467,69.85916371795305,391.95649051502664,8.191017945142624,228.8425129762507,2.089777346046678,47.8519877675841,6.83225806451613,18.8,-1.1,121.9,121.9,0.0,152.0,54.8,100.4,17.0,31.0,31,9,1,21
2024-09-01,2024,9,Temuco,78238.0,1635.0,7527.0,3614.0,34538.0,45679.0,47314.0,3.052717906711811,32.75769430910617,6538727.0,19960889.0,119.653259724714,2.500486715533467,69.85916371795305,391.95649051502664,8.191017945142624,228.8425129762507,2.089777346046678,47.8519877675841,7.943333333333333,17.1,-0.5,166.29999999999998,166.29999999999998,0.0,248.0,36.6,75.2,23.0,30.0,30,9,2,19
2024-10-01,2024,10,Temuco,78238.0,1635.0,7527.0,3614.0,34538.0,45679.0,47314.0,3.052717906711811,32.75769430910617,6538727.0,19960889.0,119.653259724714,2.500486715533467,69.85916371795305,391.95649051502664,8.191017945142624,228.8425129762507,2.089777346046678,47.8519877675841,10.890322580645162,22.8,0.6,52.0,52.0,0.0,96.0,29.3,60.8,11.0,31.0,31,8,2,22
2024-11-01,2024,11,Temuco,78238.0,1635.0,7527.0,3614.0,34538.0,45679.0,47314.0,3.052717906711811,32.75769430910617,6538727.0,19960889.0,119.653259724714,2.500486715533467,69.85916371795305,391.95649051502664,8.191017945142624,228.8425129762507,2.089777346046678,47.8519877675841,12.316666666666666,25.1,4.8,80.2,80.2,0.0,139.0,27.7,61.6,19.0,30.0,30,9,1,20
2024-12-01,2024,12,Temuco,78238.0,1635.0,7527.0,3614.0,34538.0,45679.0,47314.0,3.052717906711811,32.75769430910617,6538727.0,19960889.0,119.653259724714,2.500486715533467,69.85916371795305,391.95649051502664,8.191017945142624,228.8425129762507,2.089777346046678,47.8519877675841,14.709677419354838,32.9,5.2,16.2,16.2,0.0,56.0,22.9,51.5,11.0,31.0,31,9,2,21
2025-01-01,2025,1,Temuco,75653.0,1439.0,7023.0,3383.0,31994.0,42400.0,43839.0,2.7470098723562133,36.40321827974584,6727472.0,18480432.0,112.4538310973275,2.1389906936810736,63.02516011958132,409.36813598296834,7.78661451204171,229.43186609490513,1.9021056666622607,52.5733148019458,16.700000000000003,30.2,7.8,20.7,20.7,0.0,36.0,24.0,55.4,7.0,31.0,31,8,1,22
2025-02-01,2025,2,Temuco,75653.0,1439.0,7023.0,3383.0,31994.0,42400.0,43839.0,2.7470098723562133,36.40321827974584,6727472.0,18480432.0,112.4538310973275,2.1389906936810736,63.02516011958132,409.36813598296834,7.78661451204171,229.43186609490513,1.9021056666622607,52.5733148019458,16.360714285714288,31.8,7.8,12.3,12.3,0.0,26.0,23.8,54.0,4.0,28.0,28,8,0,20
2025-03-01,2025,3,Temuco,75653.0,1439.0,7023.0,3383.0,31994.0,42400.0,43839.0,2.7470098723562133,36.40321827974584,6727472.0,18480432.0,112.4538310973275,2.1389906936810736,63.02516011958132,409.36813598296834,7.78661451204171,229.43186609490513,1.9021056666622607,52.5733148019458,14.648387096774194,28.4,5.5,67.8,67.8,0.0,87.0,31.7,66.2,11.0,31.0,31,10,0,21
2025-04-01,2025,4,Temuco,75653.0,1439.0,7023.0,3383.0,31994.0,42400.0,43839.0,2.7470098723562133,36.40321827974584,6727472.0,18480432.0,112.4538310973275,2.1389906936810736,63.02516011958132,409.36813598296834,7.78661451204171,229.43186609490513,1.9021056666622607,52.5733148019458,11.473333333333333,22.3,4.1,194.2,194.2,0.0,156.0,34.1,75.2,17.0,30.0,30,8,2,21
2025-05-01,2025,5,Temuco,75653.0,1439.0,7023.0,3383.0,31994.0,42400.0,43839.0,2.7470098723562133,36.40321827974584,6727472.0,18480432.0,112.4538310973275,2.1389906936810736,63.02516011958132,409.36813598296834,7.78661451204171,229.43186609490513,1.9021056666622607,52.5733148019458,8.880645161290323,17.9,0.6,130.9,130.9,0.0,134.0,39.2,85.0,17.0,31.0,31,9,2,20
2025-06-01,2025,6,Temuco,75653.0,1439.0,7023.0,3383.0,31994.0,42400.0,43839.0,2.7470098723562133,36.40321827974584,6727472.0,18480432.0,112.4538310973275,2.1389906936810736,63.02516011958132,409.36813598296834,7.78661451204171,229.43186609490513,1.9021056666622607,52.5733148019458,6.39,15.8,-5.1,163.1,163.1,0.0,156.0,48.6,108.0,17.0,30.0,30,9,3,20
2025-07-01,2025,7,Temuco,75653.0,1439.0,7023.0,3383.0,31994.0,42400.0,43839.0,2.7470098723562133,36.40321827974584,6727472.0,18480432.0,112.4538310973275,2.1389906936810736,63.02516011958132,409.36813598296834,7.78661451204171,229.43186609490513,1.9021056666622607,52.5733148019458,7.354838709677419,15.3,-1.4,159.4,159.4,0.0,160.0,35.1,73.4,15.0,31.0,31,8,1,22
2025-08-01,2025,8,Temuco,75653.0,1439.0,7023.0,3383.0,31994.0,42400.0,43839.0,2.7470098723562133,36.40321827974584,6727472.0,18480432.0,112.4538310973275,2.1389906936810736,63.02516011958132,409.36813598296834,7.78661451204171,229.43186609490513,1.9021056666622607,52.5733148019458,9.016129032258064,18.6,1.1,110.9,96.7,9.94,198.0,30.2,65.2,19.0,31.0,31,10,1,20
2025-09-01,2025,9,Temuco,75653.0,1439.0,7023.0,3383.0,31994.0,42400.0,43839.0,2.7470098723562133,36.40321827974584,6727472.0,18480432.0,112.4538310973275,2.1389906936810736,63.02516011958132,409.36813598296834,7.78661451204171,229.43186609490513,1.9021056666622607,52.5733148019458,9.853333333333332,20.5,0.8,138.8,138.8,0.0,165.0,39.5,81.0,20.0,30.0,30,8,2,20
2025-10-01,2025,10,Temuco,75653.0,1439.0,7023.0,3383.0,31994.0,42400.0,43839.0,2.7470098723562133,36.40321827974584,6727472.0,18480432.0,112.4538310973275,2.1389906936810736,63.02516011958132,409.36813598296834,7.78661451204171,229.43186609490513,1.9021056666622607,52.5733148019458,10.638709677419357,23.4,2.9,88.5,88.5,0.0,150.0,34.5,69.8,16.0,31.0,31,8,2,22
