trial_id,recipe,candidate_id,architecture,all_skus,positive_skus,under_50,under_70,under_100,median_wmape,p75_wmape,median_mase,portfolio_wmape,actual_total,forecast_total,bias_pct,abs_bias,cohort
hurdle_d2_long_sqrt_log__w24,soft__p0.75__t0.00__s0.75__none__b0.00,hurdle_d2_long_sqrt_log__w24__soft__p0.75__t0.00__s0.75__none__b0.00,hurdle,215,215,85,174,214,54.09906458439352,67.07215481395392,0.4689957868861651,59.36878970195467,6830.0,3978.3774669114914,-41.75142801008065,41.75142801008065,recurring_a
hurdle_d2_long_sqrt_log__w18,soft__p0.50__t0.00__s0.75__none__b0.00,hurdle_d2_long_sqrt_log__w18__soft__p0.50__t0.00__s0.75__none__b0.00,hurdle,215,215,84,174,213,55.23673132483193,66.26320577870062,0.48899916835465934,60.783332106365386,6830.0,3818.0439924699217,-44.09891665490598,44.09891665490598,recurring_a
hurdle_d2_long_sqrt_log__w18,soft__p0.75__t0.00__s0.75__none__b0.00,hurdle_d2_long_sqrt_log__w18__soft__p0.75__t0.00__s0.75__none__b0.00,hurdle,215,215,80,174,214,55.5626945385735,66.04281696801993,0.4985980600132226,61.89137311298682,6830.0,3604.1160116486453,-47.231097926081326,47.231097926081326,recurring_a
hurdle_d1_sqrt_log__w18,soft__p0.75__t0.00__s0.75__none__b0.00,hurdle_d1_sqrt_log__w18__soft__p0.75__t0.00__s0.75__none__b0.00,hurdle,215,215,79,174,215,55.34908815154955,66.34229808052686,0.4942889416598644,61.58533092668988,6830.0,3555.1714487250565,-47.947709389091415,47.947709389091415,recurring_a
hurdle_d1_sqrt_log__w18,soft__p0.75__t0.00__s1.00__none__b0.00,hurdle_d1_sqrt_log__w18__soft__p0.75__t0.00__s1.00__none__b0.00,hurdle,215,215,104,173,214,51.47047660230871,65.50027238132458,0.4643669158259805,56.92544317545827,6830.0,4740.228598300076,-30.59694585212188,30.59694585212188,recurring_a
hurdle_d2_full_log__w18,soft__p0.75__t0.00__s1.00__sba__b0.25,hurdle_d2_full_log__w18__soft__p0.75__t0.00__s1.00__sba__b0.25,hurdle,215,215,98,173,213,51.560775550002724,65.47433481014808,0.4720194616358376,55.69690728194123,6830.0,4922.721702140592,-27.925011681689718,27.925011681689718,recurring_a
hurdle_d2_sqrt_log__w18,expected__p1.00__t0.00__s1.00__none__b0.00,hurdle_d2_sqrt_log__w18__expected__p1.00__t0.00__s1.00__none__b0.00,hurdle,215,215,95,173,212,52.29380098618715,65.96244428876028,0.47064169727297467,57.06373950183432,6830.0,4680.519072267734,-31.471170244981927,31.471170244981927,recurring_a
hurdle_d2_sqrt_log__w18,hard__p1.00__t0.20__s1.00__none__b0.00,hurdle_d2_sqrt_log__w18__hard__p1.00__t0.20__s1.00__none__b0.00,hurdle,215,215,95,173,212,52.29380098618715,65.96244428876028,0.47064169727297467,57.06373950183432,6830.0,4680.519072267734,-31.471170244981927,31.471170244981927,recurring_a
hurdle_d2_sqrt_log__w18,hard__p1.00__t0.35__s1.00__none__b0.00,hurdle_d2_sqrt_log__w18__hard__p1.00__t0.35__s1.00__none__b0.00,hurdle,215,215,95,173,212,52.29380098618715,65.96244428876028,0.47064169727297467,57.06373950183432,6830.0,4680.519072267734,-31.471170244981927,31.471170244981927,recurring_a
hurdle_d2_sqrt_log__w18,hard__p1.00__t0.50__s1.00__none__b0.00,hurdle_d2_sqrt_log__w18__hard__p1.00__t0.50__s1.00__none__b0.00,hurdle,215,215,95,173,212,52.29380098618715,65.96244428876028,0.47064169727297467,57.06373950183432,6830.0,4680.519072267734,-31.471170244981927,31.471170244981927,recurring_a
